Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,V,UNH,AMGN,PM,LOW,UPS,COP,INTU,PFE,SPGI,MDT,DE,C,USB,SLB,HUM,CME,MU,NSC,AON,TGT,LRCX,ETN,MCO
2022-01-21,159.07301330566406,286.43353271484375,129.37400817871094,142.64300537109375,23.328813552856445,301.06695556640625,314.6333312988281,234.15460205078125,199.81634521484375,431.054443359375,200.5667266845703,85.049072265625,208.86404418945312,167.81887817382812,71.4283218383789,514.6900024414062,42.98274612426758,403.08502197265625,93.56892395019531,345.05816650390625,54.53955841064453,45.859954833984375,33.232547760009766,360.779541015625,192.81959533691406,80.13593292236328,253.03305053710938,258.6956481933594,191.6868133544922,57.884193420410156,150.87271118164062,330.3205871582031
2022-01-24,158.29925537109375,286.76251220703125,129.82310485839844,144.54400634765625,23.326814651489258,306.5685119628906,310.0,231.61134338378906,195.85748291015625,432.0826110839844,199.12228393554688,83.11539459228516,215.66778564453125,169.63040161132812,71.6873779296875,520.6592407226562,41.96498107910156,404.07110595703125,92.3372802734375,344.8213806152344,54.048213958740234,47.283206939697266,33.451904296875,364.4809875488281,191.40272521972656,81.13358306884766,252.9324188232422,265.7159729003906,194.625,59.41587829589844,151.0418701171875,332.4559631347656
2022-01-25,156.49708557128906,279.13800048828125,125.98310852050781,139.98599243164062,22.280839920043945,298.06793212890625,306.1333312988281,230.68650817871094,196.00299072265625,427.0072021484375,198.20628356933594,84.404541015625,213.49578857421875,167.810546875,75.21905517578125,502.45941162109375,42.77919387817383,386.2628479003906,92.30184936523438,348.7903137207031,55.263648986816406,47.7825813293457,35.453529357910156,360.5775451660156,189.3031005859375,78.95243835449219,251.55926513671875,259.9482116699219,189.4192352294922,56.20630645751953,147.95938110351562,314.04949951171875
2022-01-26,156.40892028808594,287.0914611816406,128.26388549804688,138.87249755859375,22.72797393798828,292.5862121582031,312.4700012207031,229.14512634277344,199.7581024169922,428.49334716796875,196.00440979003906,83.77647399902344,211.72293090820312,165.36741638183594,75.17588806152344,494.1724853515625,43.1618766784668,384.33892822265625,92.23096466064453,352.5981750488281,55.81534194946289,47.90743637084961,36.37666320800781,362.5484924316406,187.88623046875,80.17504119873047,246.2682647705078,259.9288330078125,186.79872131347656,57.01276779174805,148.71121215820312,313.5760803222656
2022-01-27,155.94859313964844,290.12005615234375,128.03759765625,139.6374969482422,21.901573181152344,292.59613037109375,276.3666687011719,228.04689025878906,200.02980041503906,431.4564208984375,197.29031372070312,84.49540710449219,209.70870971679688,161.9021759033203,77.42098999023438,503.65716552734375,43.78538513183594,381.9605407714844,91.42465209960938,356.1219482421875,55.298126220703125,47.807552337646484,35.51750946044922,368.2785949707031,190.54071044921875,76.99622344970703,246.9273681640625,254.28724670410156,187.21340942382812,53.05979537963867,146.06103515625,314.909423828125
2022-01-28,166.83029174804688,298.2672119140625,132.35098266601562,143.97799682617188,22.79584503173828,299.6170349121094,282.1166687011719,236.119873046875,221.2310791015625,435.6251525878906,201.81741333007812,85.54489135742188,218.11825561523438,164.74417114257812,77.04103088378906,520.7955932617188,44.57298278808594,393.1174621582031,91.38033294677734,354.0663757324219,55.76362609863281,48.34022903442383,36.26698684692383,371.2879638671875,192.6830291748047,77.53417205810547,248.9778594970703,262.3465576171875,192.057373046875,53.6178092956543,147.2545623779297,325.1416320800781
2022-01-31,171.18885803222656,300.8989562988281,134.28884887695312,149.57350158691406,24.438657760620117,311.08697509765625,312.239990234375,236.39926147460938,219.45542907714844,441.7099914550781,200.05592346191406,84.99122619628906,220.3087921142578,168.03492736816406,76.52294158935547,540.6702880859375,43.227508544921875,401.43182373046875,91.6993179321289,356.5387268066406,56.134281158447266,48.43177795410156,35.709449768066406,377.3641662597656,195.88372802734375,80.46849822998047,248.9778594970703,268.9327392578125,194.4926300048828,56.36779022216797,148.88978576660156,331.412353515625
2022-02-01,171.0223388671875,298.7508544921875,136.6117706298828,151.19349670410156,24.59036636352539,316.7871398925781,310.4166564941406,239.18338012695312,225.461669921875,437.8216552734375,201.41224670410156,85.32177734375,221.2370147705078,191.7015838623047,79.04434204101562,546.1236572265625,43.539268493652344,403.5973815917969,91.78792572021484,357.9406433105469,57.375572204589844,49.330665588378906,36.12074279785156,375.6144104003906,198.03465270996094,79.66645050048828,251.18397521972656,269.29278564453125,193.43382263183594,56.32478713989258,149.79197692871094,332.2820129394531
2022-02-02,172.22706604003906,303.2984924316406,146.89015197753906,150.6125030517578,25.193199157714844,320.7593994140625,301.88665771484375,241.63992309570312,228.43081665039062,448.4491882324219,201.63243103027344,85.85891723632812,221.94244384765625,192.88156127929688,79.62289428710938,547.554931640625,44.18739700317383,408.0544128417969,91.59300231933594,354.72003173828125,57.091121673583984,49.74681854248047,35.87396240234375,385.74798583984375,204.30801391601562,82.6594467163086,256.38336181640625,271.0633544921875,192.00448608398438,58.45559310913086,151.6903533935547,335.3255310058594
2022-02-03,169.34747314453125,291.4843444824219,142.01695251464844,138.8455047607422,23.90169906616211,236.11070251464844,297.0466613769531,235.84048461914062,224.6659698486328,456.8520812988281,197.3255157470703,85.7845458984375,217.30140686035156,190.03958129882812,78.46580505371094,521.54541015625,43.7935905456543,399.4305419921875,90.52971649169922,351.31939697265625,56.25496292114258,49.23079299926758,35.2615966796875,409.7742614746094,205.75901794433594,80.17504119873047,253.6066131591797,268.9911193847656,188.1310272216797,56.25694274902344,147.3861541748047,328.8615417480469
