Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,V,UNH,XOM,JPM,MA,AVGO,JNJ,WMT,PG,COST,HD,ABBV,CVX,MRK,KO,NFLX,BAC,ORCL,PEP,AMD,ADBE,CRM,TMO,CSCO,MCD,ABT,INTC,ACN,DHR,NKE,TXN,CMCSA,WFC,BMY,HON,NEE,UNP,VZ,RTX,QCOM,LIN,T
2020-01-02,72.46827697753906,152.50567626953125,67.92080688476562,94.90049743652344,5.971076488494873,208.32479858398438,28.68400001525879,122.99805450439453,183.18621826171875,265.24298095703125,53.661712646484375,119.03644561767578,292.89849853515625,27.735551834106445,123.2901840209961,36.43383026123047,106.27323913574219,266.4974365234375,189.98941040039062,69.26618957519531,92.91786193847656,72.62736511230469,45.7451057434082,32.98099899291992,30.76047134399414,49.32123565673828,113.114013671875,49.099998474121094,334.42999267578125,164.98538208007812,321.3385009765625,40.47233200073242,174.7647705078125,77.81385803222656,53.666473388671875,192.51504516601562,133.96710205078125,94.27327728271484,109.1960220336914,35.749671936035156,46.05239486694336,50.33990478515625,150.36700439453125,51.434303283691406,159.55947875976562,42.61021041870117,83.53841400146484,77.64637756347656,193.38543701171875,18.98379135131836
2020-01-03,71.76370239257812,150.6067352294922,67.56549072265625,93.74849700927734,5.875505447387695,207.2224884033203,29.534000396728516,122.58873748779297,181.72930908203125,262.5588684082031,53.23030471801758,117.46556091308594,290.0409240722656,27.03009796142578,121.86273956298828,36.112186431884766,105.5584945678711,266.71697998046875,189.3580322265625,68.60870361328125,92.59649658203125,72.00396728515625,45.49554443359375,32.59000015258789,30.12179183959961,49.14754104614258,112.95579528808594,48.599998474121094,331.80999755859375,164.17523193359375,317.84320068359375,39.81201171875,174.14682006835938,76.8652572631836,53.01371765136719,192.1943817138672,133.13796997070312,94.01498413085938,107.7464599609375,35.466007232666016,45.7696647644043,49.89484405517578,148.76177978515625,51.80073928833008,158.43017578125,42.15654754638672,83.65296936035156,76.18431854248047,188.356689453125,19.081499099731445
2020-01-06,72.3355484008789,150.99598693847656,69.36638641357422,95.14399719238281,5.900144100189209,211.12522888183594,30.1026668548584,123.04457092285156,181.33636474609375,264.3815612792969,53.639015197753906,117.37220764160156,290.8132019042969,26.98966407775879,121.71073913574219,36.03867721557617,105.70488739013672,266.79010009765625,190.24891662597656,69.150146484375,92.28275299072266,72.31171417236328,45.47890090942383,33.58300018310547,30.07863426208496,49.403507232666016,113.38883209228516,48.38999938964844,333.7099914550781,171.36785888671875,320.1274719238281,39.954105377197266,176.1051788330078,77.26795959472656,52.8637580871582,190.93934631347656,133.5352783203125,93.93196868896484,106.99640655517578,35.19810104370117,45.49549865722656,50.05378723144531,147.6389617919922,52.05939483642578,157.07333374023438,42.06580352783203,83.8330078125,75.73782348632812,187.55831909179688,19.101037979125977
2020-01-07,71.995361328125,149.61929321289062,69.2323989868164,95.34300231933594,5.97157621383667,211.58203125,31.270666122436523,123.27716064453125,180.8571014404297,262.7855224609375,53.20002365112305,115.37677001953125,289.82855224609375,26.89674949645996,122.4540023803711,35.70478439331055,105.05042266845703,266.3695373535156,189.00338745117188,68.75564575195312,91.1043472290039,70.3863296508789,45.129512786865234,33.07500076293945,29.880123138427734,49.513214111328125,111.60659790039062,48.25,333.3900146484375,173.88722229003906,321.9390869140625,39.69499588012695,176.3662872314453,76.83837127685547,51.9816780090332,186.81698608398438,134.8480682373047,93.88585662841797,109.0611801147461,35.5702018737793,45.118507385253906,50.80881881713867,147.72210693359375,52.01413345336914,155.8827667236328,41.59816360473633,83.5656967163086,77.89151000976562,187.9620819091797,19.17431640625
2020-01-08,73.15348815917969,152.00250244140625,69.72517395019531,94.59850311279297,5.9827752113342285,213.72706604003906,32.80933380126953,124.39353942871094,183.95303344726562,268.3262023925781,52.39775085449219,116.2768325805664,294.9423828125,26.561229705810547,122.4371109008789,35.58226013183594,105.49820709228516,269.4232177734375,191.8316650390625,69.24295043945312,90.0636978149414,69.91288757324219,45.212703704833984,33.92599868774414,30.182207107543945,49.7060546875,112.18122863769531,47.83000183105469,337.8699951171875,175.20126342773438,322.4510192871094,39.720062255859375,179.22113037109375,77.1516342163086,52.01696014404297,187.1834259033203,134.98626708984375,93.6737060546875,109.35613250732422,35.93436813354492,45.255592346191406,50.75318145751953,147.84686279296875,51.990413665771484,157.5897979736328,41.67495346069336,83.69115447998047,77.66390228271484,190.311279296875,19.232934951782227
2020-01-09,74.70733642578125,153.90147399902344,70.45714569091797,95.05249786376953,6.048482418060303,216.7856903076172,32.089332580566406,126.4495620727539,185.2278289794922,266.80279541015625,52.79890060424805,116.70137786865234,298.8092346191406,26.347871780395508,122.80028533935547,35.94984436035156,106.65214538574219,273.7475891113281,194.77247619628906,69.77666473388672,89.91830444335938,70.52838134765625,46.0362663269043,33.566001892089844,30.233991622924805,49.93561935424805,112.25621032714844,48.970001220703125,340.45001220703125,177.44403076171875,324.52850341796875,39.55289077758789,181.34487915039062,77.35746765136719,52.30805206298828,188.85067749023438,136.1781463623047,93.609130859375,110.67928314208984,36.02936935424805,45.17847442626953,52.01683807373047,148.93643188476562,52.39781188964844,156.784423828125,41.502166748046875,83.81663513183594,78.71446228027344,191.6510467529297,19.29184913635254
2020-01-10,74.87621307373047,153.1892852783203,70.91221618652344,94.15799713134766,6.080836772918701,216.54736328125,31.876667022705078,128.3846435546875,185.72622680664062,267.6279602050781,52.32963562011719,115.53813171386719,300.810302734375,25.742216110229492,122.52156829833984,35.64964294433594,106.75547790527344,271.7545471191406,193.93345642089844,68.88716125488281,89.09956359863281,70.6467514038086,46.194313049316406,32.904998779296875,29.983699798583984,49.99990463256836,112.0396957397461,48.16999816894531,339.80999755859375,178.03680419921875,323.6621398925781,39.39408493041992,180.4049072265625,76.39093017578125,51.9904899597168,190.23397827148438,136.56683349609375,93.07411193847656,109.55840301513672,35.609771728515625,44.981414794921875,51.84199905395508,148.61207580566406,52.4969596862793,155.76898193359375,41.60090637207031,82.84017944335938,79.02090454101562,191.8621063232422,19.177490234375
2020-01-13,76.47591400146484,155.0313262939453,71.4615707397461,94.56500244140625,6.271485805511475,220.3706512451172,34.990665435791016,129.25912475585938,187.221435546875,259.2127380371094,52.829166412353516,116.49757385253906,304.7157897949219,25.91083526611328,123.06210327148438,35.496490478515625,107.53912353515625,274.1590576171875,193.17233276367188,68.469482421875,89.26789855957031,70.63094329833984,46.693450927734375,33.891998291015625,30.259883880615234,50.11927795410156,113.70532989501953,48.75,345.6300048828125,181.64300537109375,326.90142822265625,40.096214294433594,179.74337768554688,76.17615509033203,52.56385803222656,192.0019989013672,137.81918334960938,94.23638153076172,109.51627349853516,36.25894546508789,44.647274017333984,52.57317352294922,150.76625061035156,53.11126708984375,157.4847412109375,41.71373748779297,82.94381713867188,79.6424789428711,194.3580780029297,18.943798065185547
2020-01-14,75.4432144165039,153.93942260742188,70.99310302734375,93.47200012207031,6.1545090675354,217.5404052734375,35.861331939697266,130.85000610351562,187.9115753173828,261.3800048828125,52.375030517578125,117.85617065429688,300.2979431152344,26.5130558013916,123.75472259521484,35.58839416503906,107.37548828125,274.0493469238281,192.71392822265625,69.1436538696289,88.99241638183594,70.9623794555664,46.585296630859375,33.86899948120117,30.48429298400879,50.3947639465332,113.9718246459961,48.209999084472656,344.6300048828125,179.93374633789062,327.6693115234375,39.94575500488281,180.4483642578125,77.05691528320312,52.42272186279297,190.29806518554688,139.3910675048828,94.93743896484375,110.12306213378906,36.4410400390625,42.239688873291016,52.80364227294922,150.08419799804688,53.397953033447266,158.2726287841797,41.636173248291016,82.66561889648438,79.28352355957031,192.66961669921875,18.938823699951172
2020-01-15,75.11992645263672,154.9363555908203,71.42036437988281,93.10099792480469,6.111948013305664,219.61590576171875,34.56666564941406,131.27792358398438,191.50592041015625,268.7886962890625,52.29178237915039,116.09004211425781,303.7876892089844,26.079458236694336,124.16856384277344,35.31269836425781,108.46914672851562,275.0275573730469,194.25347900390625,69.97463989257812,88.86235046386719,72.23281860351562,47.1676139831543,33.90700149536133,29.923276901245117,50.28457260131836,115.92897033691406,48.54999923706055,342.94000244140625,178.886474609375,330.0323791503906,40.129642486572266,182.58087158203125,78.53083038330078,51.9904899597168,190.60157775878906,138.8815155029297,94.81751251220703,108.8589096069336,36.63895797729492,41.40003204345703,52.9149055480957,150.31707763671875,54.227813720703125,158.2726287841797,41.678466796875,82.89472961425781,78.50433349609375,194.02777099609375,18.829439163208008
2020-01-16,76.06089782714844,157.7752685546875,71.9642562866211,93.89700317382812,6.195574760437012,220.2316131591797,34.232666015625,131.57562255859375,192.60816955566406,272.7152099609375,52.087440490722656,116.54007720947266,309.6363830566406,26.41583824157715,125.17369842529297,35.50261688232422,108.56388092041016,277.04815673828125,197.91212463378906,69.97463989257812,89.44387817382812,71.94874572753906,47.26744842529297,33.86199951171875,29.9664363861084,50.899810791015625,116.2704086303711,49.77000045776367,345.3800048828125,180.49693298339844,331.5486145019531,40.99893569946289,183.52088928222656,79.33967590332031,52.62560272216797,192.1833038330078,139.49472045898438,95.35253143310547,109.69324493408203,37.10604476928711,42.19684982299805,53.07386779785156,151.58958435058594,54.376548767089844,160.98634338378906,42.080448150634766,83.7620849609375,80.3603515625,195.51437377929688,18.90898895263672
2020-01-17,76.90298461914062,158.6583709716797,73.42125701904297,93.23600006103516,6.20428466796875,220.59902954101562,34.03333282470703,129.8545379638672,196.20245361328125,270.6567077636719,51.890655517578125,117.34669494628906,312.88446044921875,26.56553077697754,125.99298095703125,35.21467208862305,108.85667419433594,278.55657958984375,200.584716796875,68.98686981201172,88.44149017333984,71.78301239013672,47.36726379394531,33.96699905395508,29.957801818847656,50.624332427978516,117.64456176757812,50.93000030517578,349.739990234375,180.0424346923828,333.96075439453125,40.97385787963867,184.50440979003906,79.98677062988281,52.57267379760742,192.38563537597656,140.8334197998047,96.42256927490234,110.9910888671875,37.60481262207031,42.13687515258789,53.02618408203125,152.3963623046875,54.620113372802734,162.2294464111328,42.40485763549805,84.22576141357422,83.96734619140625,196.46871948242188,19.08302116394043
2020-01-21,76.38180541992188,158.088623046875,73.55672454833984,94.5999984741211,6.170933723449707,219.9038848876953,36.47999954223633,131.09185791015625,198.6849822998047,272.5247802734375,51.14892578125,116.19189453125,311.21209716796875,26.50358772277832,126.07746124267578,35.40765380859375,108.58110046386719,286.4010314941406,201.48423767089844,68.97903442382812,86.70447540283203,70.99394989013672,47.55860137939453,33.81100082397461,29.569412231445312,50.70698547363281,118.14429473876953,51.04999923706055,350.0,183.04595947265625,332.06060791015625,40.789974212646484,183.79066467285156,80.64282989501953,53.41065979003906,192.33966064453125,141.3948211669922,96.46868133544922,110.28317260742188,37.44647216796875,41.931243896484375,53.59043884277344,150.48342895507812,55.37239074707031,159.72576904296875,42.53885269165039,84.26392364501953,82.7679443359375,194.2939453125,19.152624130249023
