Date,NSRGY,ASML,NVO,SHEL,LVMUY,AZN,RHHBY,SAP,NVS,TM,TTE,SIEGY,HSBC,SONY,HDB,UL,BUD,BTI,BP,DEO,RIO,VALE,GSK,SNY,ADDYY,VWAGY
2021-05-17,108.3266372680664,609.0875244140625,37.518714904785156,34.59811019897461,141.11126708984375,50.822532653808594,36.782711029052734,128.47105407714844,75.66873168945312,142.06564331054688,37.27531051635742,77.22789001464844,23.83405113220215,18.323474884033203,33.27813720703125,58.15189743041992,71.3394546508789,27.625511169433594,21.6149845123291,167.01553344726562,62.95734405517578,13.708740234375,32.334861755371094,45.564640045166016,175.07872009277344,22.86918830871582
2021-05-18,108.5588150024414,606.0580444335938,37.08104705810547,33.990379333496094,141.09263610839844,50.922569274902344,37.235958099365234,129.0696563720703,75.79690551757812,143.83831787109375,36.76259231567383,76.06130981445312,23.856822967529297,18.534177780151367,34.36495590209961,57.93279266357422,70.7807846069336,27.577192306518555,21.439382553100586,167.08595275878906,62.130699157714844,13.905574798583984,32.310359954833984,45.54759979248047,172.72557067871094,22.698511123657227
2021-05-19,108.11233520507812,604.7064208984375,37.27193832397461,33.154754638671875,140.61830139160156,51.24088668823242,36.80014419555664,128.22789001464844,74.908203125,142.61175537109375,35.79072570800781,73.54866790771484,23.91754722595215,18.59465789794922,34.16059494018555,57.68513870239258,70.5251235961914,27.252756118774414,20.896610260009766,167.23556518554688,59.8661003112793,13.403960227966309,32.05717849731445,45.01946258544922,173.31385803222656,22.838409423828125
2021-05-20,109.63932037353516,621.9526977539062,37.6351203918457,33.53459167480469,143.1947479248047,52.2413330078125,37.419002532958984,131.09921264648438,75.14746856689453,143.44439697265625,36.0738639831543,74.06016540527344,23.902368545532227,18.904863357543945,34.08628463745117,58.3922233581543,71.34892272949219,27.37700653076172,21.16799545288086,168.9959259033203,60.143959045410156,13.378559112548828,32.31132507324219,46.033145904541016,176.1299285888672,23.121702194213867
2021-05-21,109.89827728271484,612.7975463867188,37.85395431518555,33.6358757019043,143.06454467773438,52.204952239990234,37.69792175292969,130.7999267578125,75.29273986816406,144.28599548339844,36.196311950683594,74.41911315917969,23.856822967529297,18.803409576416016,35.50287628173828,58.123233795166016,71.7371597290039,27.55647850036621,21.16799545288086,168.1421356201172,59.497920989990234,12.984889030456543,32.16230010986328,45.84574508666992,176.9014434814453,23.467952728271484
2021-05-24,110.55015563964844,631.7119140625,38.040199279785156,34.02414321899414,144.8969268798828,52.26862335205078,37.619476318359375,132.2870330810547,75.21582794189453,145.7363739013672,36.65545654296875,75.20880126953125,23.963088989257812,18.881450653076172,35.0755729675293,58.15205383300781,71.93599700927734,27.439128875732422,21.56709098815918,168.78468322753906,59.52571105957031,13.086482048034668,32.01329803466797,45.71796417236328,180.03578186035156,23.621841430664062
2021-05-25,111.46990966796875,644.50048828125,37.425594329833984,32.90153884887695,145.5945281982422,51.759300231933594,37.976844787597656,131.85678100585938,75.60891723632812,145.25289916992188,35.8825569152832,74.63449096679688,23.91754722595215,19.18775177001953,33.90979766845703,58.51711654663086,71.64246368408203,27.176822662353516,20.976430892944336,169.11915588378906,58.40729522705078,12.788049697875977,32.00502395629883,45.75204086303711,177.45115661621094,23.852672576904297
2021-05-26,111.29131317138672,638.2501220703125,37.4069709777832,33.02814865112305,145.56661987304688,51.422794342041016,38.08143615722656,132.38990783691406,76.19000244140625,146.84652709960938,35.867244720458984,73.94351196289062,23.932729721069336,19.20140838623047,34.35102462768555,58.34418869018555,71.83184051513672,27.287261962890625,21.00037384033203,169.6296844482422,58.90745162963867,13.143624305725098,32.04641342163086,45.92240905761719,175.1365966796875,23.831687927246094
2021-05-27,110.26439666748047,637.5980834960938,36.699241638183594,32.758052825927734,147.24087524414062,51.74111557006836,37.90711212158203,129.39700317382812,75.60891723632812,148.21630859375,35.706546783447266,72.68718719482422,24.259113311767578,19.42576789855957,35.126670837402344,57.20094680786133,71.83184051513672,27.05946922302246,20.976430892944336,169.78811645507812,60.94976043701172,13.423008918762207,31.864280700683594,45.113162994384766,175.77308654785156,24.720043182373047
2021-05-28,110.43405151367188,647.549072265625,36.73649215698242,32.589229583740234,149.5010986328125,51.63197326660156,38.142452239990234,130.87474060058594,75.5234603881836,148.60130310058594,35.72951126098633,73.63839721679688,24.57791519165039,19.433576583862305,35.54467010498047,57.614051818847656,71.74662017822266,26.693614959716797,20.936521530151367,170.09617614746094,60.73442077636719,13.664290428161621,32.09607696533203,45.513526916503906,176.84356689453125,25.2971248626709
2021-06-01,110.24653625488281,644.03076171875,36.87152099609375,33.41641616821289,150.2173309326172,51.15903091430664,37.76765441894531,130.96827697753906,75.30128479003906,154.29537963867188,36.54832458496094,74.31141662597656,24.023813247680664,19.349685668945312,35.312442779541016,57.6236572265625,72.39997863769531,26.686717987060547,21.56709098815918,170.4834747314453,63.075443267822266,14.096062660217285,31.748380661010742,44.695770263671875,176.1781463623047,25.650365829467773
2021-06-02,110.68408966064453,646.2261962890625,36.71321105957031,33.99881362915039,150.42193603515625,51.022613525390625,37.69792175292969,130.13587951660156,75.95927429199219,158.13623046875,37.2064323425293,74.65243530273438,24.335025787353516,19.131174087524414,35.49358367919922,58.05598831176758,73.41316223144531,26.990447998046875,22.053979873657227,171.2140350341797,62.67253494262695,14.39449405670166,31.781494140625,44.15911102294922,175.69595336914062,26.38483428955078
2021-06-03,110.54122161865234,638.3651123046875,37.099666595458984,33.93129348754883,148.0128936767578,51.15903091430664,38.09015655517578,128.91998291015625,76.31816864013672,160.85792541503906,37.191131591796875,73.88966369628906,23.940317153930664,19.265790939331055,35.65614700317383,58.132835388183594,72.28636169433594,26.976638793945312,22.157752990722656,169.77049255371094,61.484657287597656,14.223052978515625,32.04641342163086,44.227256774902344,175.51271057128906,26.230945587158203
2021-06-04,112.19322204589844,655.0554809570312,37.69098663330078,33.88909912109375,147.3617706298828,51.65925979614258,38.700294494628906,130.82798767089844,76.73690032958984,163.31103515625,37.168174743652344,74.19477081298828,23.909955978393555,19.64427947998047,35.68864440917969,58.22890853881836,72.71246337890625,26.955928802490234,21.902332305908203,169.5416717529297,62.346046447753906,14.254803657531738,32.20370101928711,44.66168975830078,174.70262145996094,26.227445602416992
2021-06-07,112.22000885009766,653.7899169921875,37.80738830566406,33.49237823486328,149.0918426513672,51.29546356201172,40.03388214111328,131.79132080078125,76.62580871582031,161.86959838867188,36.87738037109375,74.52680206298828,23.932729721069336,19.53892707824707,35.72581100463867,58.28654861450195,74.03813171386719,27.56338119506836,21.75865364074707,170.01695251464844,61.213741302490234,14.146862030029297,32.07952117919922,44.49132537841797,174.98228454589844,26.825510025024414
2021-06-08,112.97903442382812,652.5916137695312,38.31025314331055,33.543025970458984,150.56146240234375,51.21360778808594,40.03388214111328,132.5021514892578,76.64290618896484,160.80419921875,37.01512145996094,74.67037963867188,23.796098709106445,19.433576583862305,35.73973846435547,58.02716064453125,74.6346664428711,27.34939193725586,22.133806228637695,170.7034912109375,61.554115295410156,13.892875671386719,32.137474060058594,44.34651565551758,173.99859619140625,25.69933319091797
2021-06-09,113.07726287841797,654.374755859375,38.873634338378906,33.61054992675781,149.65924072265625,52.38684844970703,41.358760833740234,130.9121551513672,78.81340789794922,161.63681030273438,37.18347930908203,74.44603729248047,23.424169540405273,19.064842224121094,35.87907791137695,57.58523178100586,74.36954498291016,27.56338119506836,22.022062301635742,171.1259765625,60.34541320800781,14.064313888549805,32.74181365966797,44.9598274230957,172.56161499023438,25.624483108520508
2021-06-10,113.24693298339844,671.0076293945312,39.464962005615234,33.85532760620117,148.75697326660156,53.51462173461914,41.64639663696289,132.76402282714844,79.89866638183594,161.31451416015625,36.96156311035156,73.93452453613281,23.30272102355957,19.236526489257812,35.87443542480469,58.132835388183594,74.22750091552734,27.68763542175293,21.95820426940918,171.5924835205078,60.366249084472656,14.115111351013184,33.304752349853516,45.811668395996094,172.62911987304688,25.181705474853516
2021-06-11,113.10405731201172,668.2177734375,39.32061767578125,34.116981506347656,151.1474609375,53.45096206665039,41.45463943481445,134.2230682373047,79.20649719238281,162.4694366455078,37.48957824707031,74.3742446899414,23.416576385498047,19.431623458862305,35.97660827636719,57.99833679199219,74.00971984863281,27.673831939697266,21.982145309448242,171.05557250976562,60.76914978027344,14.223052978515625,33.238525390625,45.828704833984375,172.8702392578125,25.32859992980957
2021-06-14,113.15763854980469,680.0094604492188,39.311309814453125,34.81755828857422,152.12411499023438,53.44186019897461,41.54180145263672,136.40228271484375,79.9755630493164,161.6815643310547,37.77272033691406,74.20375061035156,23.507659912109375,19.398454666137695,35.63291931152344,58.44986343383789,74.79564666748047,27.79808235168457,22.38124656677246,171.15240478515625,60.414878845214844,14.305597305297852,33.52000045776367,46.212032318115234,172.31085205078125,25.1467342376709
2021-06-15,114.09525299072266,672.7715454101562,39.37649154663086,35.75446701049805,153.96578979492188,53.51462173461914,41.63768005371094,134.8871307373047,80.2490234375,163.34683227539062,38.21656036376953,75.71133422851562,23.401397705078125,19.32431983947754,35.92087936401367,58.44986343383789,75.13652801513672,27.79808235168457,22.652629852294922,172.305419921875,60.03281021118164,14.057964324951172,33.58623504638672,45.93092346191406,171.6357879638672,24.98235321044922
