Date,AAPL,MSFT,NVDA,AVGO,ORCL,AMD,CRM,ADBE,CSCO,ACN,INTC,TXN,QCOM,INTU,AMAT,ADI,NOW,MU,LRCX,KLAC,SNPS,CDNS,APH,NXPI,PANW,MCHP,MSI,ADSK,FTNT,ON,ANET,TEL,HPQ,KEYS,TYL,PTC,GLW,EPAM,TDY,IT,ROP,IBM,HPE,CDW,MPWR,TRMB,TER,WDC,STX
2020-01-17,0.01101038082432624,0.005581610798534455,0.0014048399523397205,0.005650776357648482,-0.0054268675487924075,0.023039744820531383,-0.002521214449883212,0.012544719068953013,-0.0006118571665459673,0.001052251188324864,-0.0010062698891616397,0.01176212985784343,0.0439070726677527,0.021368535723223475,-0.0057115960813940644,0.0028498445805812582,0.008031655392721188,-0.0003467016901284463,0.00667826222481064,-0.01212366588950121,0.014392542567367713,0.00912882958096864,-0.0031015102531998327,-0.0025369801365008925,-0.0049038054605693975,0.00540703896692934,0.018683442258145055,0.004405895892653805,-0.013526353930127265,-0.0011993080083825577,0.011878971504660189,0.006810951292409804,0.013748731565935146,0.019163180526717213,-0.010173629025474704,-0.008449358282402248,0.001664719442065008,-0.005491986343443857,-0.0017496986260770722,0.0015523614706894528,0.010695865389792687,0.0023890312198244427,-0.04341469799587977,-0.05231595524802066,0.007017403730488336,0.004768922066407567,-0.0029832049667137647,-0.005988401192311172,-0.007340268669079492
2020-01-21,-0.00680016859417237,-0.0035974992662084577,-0.0053899695675889816,-0.0023344304213279684,0.0016313429193684221,0.00235338277715275,0.016544694572239643,0.0007431611204744581,-0.004497929519808821,-0.00023900030561908755,0.015813872380100943,-0.006398563215763546,-0.014387146719635313,0.007607480009696321,0.005553444224750599,-0.0013399702061488597,0.0014708084549453046,0.022465297672975053,0.002205290301211656,0.0004476247693496006,0.011262568020618433,0.011730669223925246,-0.010931894487074574,0.0008963324867005749,0.004780540763874022,-0.001554786453034269,0.004644954064643607,0.012795931003971995,0.001275919334382275,-0.008435441889785483,-0.0028434928014931466,-0.00681095129240974,-0.00045506996271623296,-0.0047564776408444255,0.0058399429461093565,-0.015974135357866372,-0.011711808424303652,-0.0026710128331578183,0.01696935462236053,0.000372193302867243,-0.00390503501183293,0.006198425796269374,-0.013333502120225896,-0.005642471362802422,0.0031337083689547567,0.0009058178985652169,0.01776707026331212,0.007734356013853672,-0.000491463544111936
2020-01-22,0.0035633329276712335,-0.00481636937694499,0.008714075667122343,0.0157801855311759,-0.009096255005894146,0.007416136054904166,-0.013695274238726634,0.00017140690497914138,0.005517607587934822,0.001242526922705444,0.035370368577704404,0.01877431936819099,-0.016746345089378122,0.018321718123897265,0.010858580366799713,0.009260452140175944,-0.00041546389371606516,0.0033855111154149236,0.008580433260568891,0.007355160686902576,-0.0009772266043147834,0.0026774390237578544,-0.01517083779996748,0.005063199551499308,0.0020535261510180765,0.0010063603018556002,0.004511190733870973,-0.005684018851413156,0.0012742934385260624,0.00040323942883302286,0.006667272671482288,-0.00554326235380893,-0.0013668814174015351,0.00608424136404779,0.002056867420451479,0.013600438875067474,-0.0020216642600620303,0.0030151511479930364,-0.02095734273427132,-0.0018624481579067632,-0.006897409018229202,0.033352690661212894,0.00868698740938597,0.0036678950038744364,-0.002693150412536225,0.0013571902545796385,0.028112171042930484,-0.0017459548215424021,0.0035972848740782257
2020-01-23,0.004804482243120862,0.006137151630505161,0.010935078701001761,0.02111946729640719,0.004740356342358023,0.005429502982461713,0.006707906363148951,0.004844591246297264,-0.0014276356964760103,0.006046018877430251,0.009361316712243096,0.00680138968497504,-0.0104881456286137,-0.005873463844829318,0.0,0.003647426794102668,-0.00445292143930004,0.0005071367365356825,0.0034629171426980563,0.013345213894614011,0.00992267320462877,0.008254541772773627,-0.002723608784166876,0.01306026395279983,0.004788901335609381,0.008287234465913012,-0.0039460379421148144,0.01967882057072721,0.010808118926633695,0.026657639625125604,0.03242475122888106,0.014249038298108774,0.007721851172150512,-0.012877541781952858,0.0008664185799854434,0.062073042291310804,-0.003378294888046504,-0.009550391151799634,-0.019502709315363215,0.0021105631664471176,0.007426109974739363,-0.007113805815141021,0.008611944531314827,0.015618784274927366,0.007348175243554412,0.0033848099420843826,0.034983865069426905,0.03238117025370172,0.02402752897744139
2020-01-24,-0.002886196696290035,-0.010128242994152253,-0.009456775812219865,0.013516938516144217,-0.0166899235161682,-0.02665257984396443,-0.010215974623742607,-0.0011093672172377304,-0.0030660731053513313,-0.010065465947214823,0.078194549130417,-0.02817721570267825,-0.025875391578803746,-0.0017343601674957054,-0.03002847957749863,-0.02759916245215884,-0.0066683257638671094,-0.024625231712125908,-0.0190001118147217,-0.01740617206838934,-0.005889817572338644,-0.011200068249879984,-0.009258530578917649,-0.008318278044808499,-0.008200096745591643,-0.027958296534428186,0.014690673288634904,0.002966373000074473,-0.00911166385600909,-0.01902552634445009,0.03414061460452345,-0.019822515468532798,-0.005444396768356786,-0.011393386402845868,-0.0059519394615568395,0.011454114722040729,-0.006450565970464772,-0.011924904522275463,-0.017151132107599623,-0.004349975309559771,-0.004289782336750634,-0.01630046875424266,-0.02673935208508292,-0.005855745682734668,0.0014192471783090294,-0.007007998712178834,-0.05543870533820108,-0.02007904554034321,0.007460679975958696
2020-01-27,-0.029846527211246764,-0.016864377712352753,-0.041906913491076184,-0.04730517906652249,-0.025853984688089783,-0.021886230240365095,-0.007717363974541801,-0.012803249036246911,-0.02865667288457333,-0.009732079999033324,-0.04144888581013631,-0.032787457641303565,-0.029430474206821208,-0.0151092790295913,-0.04874976091104857,-0.046661766388692225,-0.005704812356903278,-0.04153636279235502,-0.04248329819118617,-0.05199773532046395,-0.02411178843314723,-0.026631995494747294,-0.026252669009241388,-0.03635678057726008,-0.021009625827057756,-0.04034798244360716,-0.009282822968710653,-0.016808006406044768,-0.030636588678357793,-0.05468988358687554,-0.01302289684468779,-0.015980929979625018,-0.018366106202242913,-0.02926462486731966,-0.003879674047129035,-0.02173367311835872,-0.02762590021524423,-0.0032130085537843155,0.023325492321606342,-0.005871362310759277,-0.011637527946277409,-0.013898365754590173,-0.01639366296567267,-0.029804636529031057,-0.04030152442196049,-0.023643993232442467,-0.036871069823239115,-0.04200948872864712,-0.04132930297093966
2020-01-28,0.0278967897901604,0.019406217372555816,0.031835612008216885,0.02958718872889651,0.014507950404901193,0.025454836527063377,0.011772653251938998,0.022038469817895968,0.006299828987173359,0.017707136651868422,0.02436211553937326,0.01360379826520044,0.02383747175621283,0.015387207880053422,0.01912186238464371,0.01854180657512574,0.020654452757646977,0.01894954757598895,0.026534955342305447,0.032465742555832525,0.01104397777441844,0.02125417236795649,0.007571452578720007,0.016950397857286713,0.0053252810927658465,0.01177761534855378,0.005993085248865861,0.021016200258753025,0.026815408190826704,0.021326345770898782,0.007420161633034122,0.012927278517495243,0.0027763602899573917,0.021074212895267747,0.016035273829879945,0.0024910363762829122,-0.019802674723340373,0.02820886140464906,0.026954504478250107,0.011956043296291026,0.014446242630997875,0.006686630256618632,0.0068633502496653195,0.011807279663018033,0.023743376952038285,0.007405720067731645,0.02360773051422222,0.02591394675893159,0.0212011617107067
2020-01-29,0.020716276209663348,0.015472663053954179,-0.009847794595900121,-0.002516294609146108,-0.0048751540414698055,-0.06162701527570521,-0.005924058461458574,-0.008410196068975695,-0.015186452720047584,-0.010903953090391515,-0.014666569336793276,-0.02011673245645179,-0.01037311511758075,-0.007803921385880897,-0.006166321025023938,-0.009492764482658794,-0.0035727308139044214,-0.020936577834518813,-0.011568543053897675,-0.02422071963439013,-0.010645084363551466,-0.014119171799175862,9.648751118733117e-05,-0.00015081614643863405,-0.006587357076024809,-0.016839682170864248,0.0019528744376716809,-0.001450800880000789,-0.0022996878780480105,-0.012070944491323512,-0.007079742795112152,-0.000305835723807372,-0.009751500950484547,-0.06554413870915397,0.00806458679544162,-0.011677960808559424,0.01242248018316122,0.0004284465139810693,-0.011523810046173621,0.003645444634220045,0.0014810676520302776,-0.013418047608542477,-0.013774452203852351,-0.0044391645759961325,-0.015540525624543933,0.0011521890600776855,-0.015867203237082742,-0.02441487651093697,-0.04894357016722286
2020-01-30,-0.0014500755603473153,0.027816919048409813,0.0010991825941849076,-0.0073019088122474925,0.0020654454878419382,0.02638018789298566,0.021228569793760532,0.014342387625357075,0.004030126427099668,0.001969423411078475,0.0021085702583406637,-0.0013656120952521848,-0.005113461077897521,0.0024803553457464285,0.007162536027040345,-0.007623968567701552,0.08771947163312277,-0.004894862226212387,0.04180044321756375,0.006963817436887791,0.002522771506575279,0.00027346920257443995,-0.015100760673716103,-0.007870616726106562,0.0018925652480214158,-0.008822883550692237,0.003616274054662948,-0.0037619485057599354,0.008998358229538612,0.002509469057374373,-0.014182193180668363,-0.023210188254254145,0.004655422816123702,-0.0038753935668091417,0.01630993611458167,0.016169661541648415,-0.02355564968140262,-0.00648973820223746,-0.005812171589319562,0.006822612361328491,0.0284451702252786,-0.0067041470056828385,0.0,-0.00766692674746026,0.0056178953511417835,0.00023033129419499298,-0.016993056188826107,0.002991339006978855,-0.010733456958348509
2020-01-31,-0.04535193619719624,-0.01486880666135431,-0.03890675988498926,-0.0323712928462891,-0.016263538257595873,-0.037172766053051066,-0.01826223847474067,-0.015822151697665682,-0.0272520832896421,-0.01528152622149969,-0.03896196793825631,-0.03076904903665605,-0.028541906494813838,-0.022046666568610245,-0.03823201226333468,-0.023592206287136427,-0.00997277910639849,-0.03588963838105497,-0.041834155775985885,-0.04240896013106244,-0.02219118848445747,-0.014456134185991568,-0.02384128387554618,-0.036834718173546915,-0.013621772980796464,-0.04100239255031937,-0.017195957743160784,-0.010812551415133195,-0.025419651509241786,-0.03355595838392898,-0.03692081965228137,-0.038728218929069365,-0.00980145718250418,-0.02443294545048224,0.006975583000109926,-0.01989224227895057,-0.03678242196893817,-0.016433003793786434,-0.024167316030203154,-0.015245804849107345,-0.02002565504901396,0.049635942132168785,-0.034571155285058656,-0.02558043204226085,-0.0419315398790244,-0.02117588933398248,-0.042427324403430514,-0.022045283797468188,-0.02409767419251879
2020-02-03,-0.002749928713577396,0.024086584739235823,0.016360794452629942,0.00022940853307124308,0.012128372385760935,0.021469998615819642,0.016915049270109398,0.01934794034283765,0.012108276115870674,0.012542425794510195,0.007635059049999647,0.022537291388685148,0.01362162617079946,0.008594140283759582,0.02939632414887605,0.0022754648145402335,0.014587166244319844,0.01291310680426152,0.033729698379376345,0.02496644115605983,0.01847115753059541,0.009935243978471255,0.004813623143220743,-0.009185957602817211,0.005055783059506201,0.0007178855434878216,-0.0054955513699665405,0.012168428653221073,0.009747751458999669,-0.1507726536418461,0.008604444125227371,0.019551582116587383,-0.0009386645455536955,0.002363064733449492,0.01712269873676918,0.021306535306029842,0.008209042435419926,0.026429448194117487,0.011655902155493652,0.018914449088019286,-0.005122326026441781,0.017517370042256265,0.014962871855739187,0.018531820585784377,0.023328229410533523,0.02301619391642179,0.02705910709081175,0.02621819757410105,0.01670482655839116
2020-02-04,0.03248027629477653,0.032386493133438936,0.02790150155107947,0.020654782990420742,0.017735655870098874,0.029344473171345236,0.01562532565126616,0.024120137092120762,0.02315546745922923,0.02250704613805878,0.016015161289250984,0.024574191848786335,0.02793617477440539,0.02830826097989695,0.05362647021010767,0.0221170759807435,0.025403015377267166,0.031481321315134245,0.05352784225083966,0.050881280745760794,0.036270210176851995,0.02159671494282697,0.03818145369715265,0.03755149470645837,0.01772553939991122,0.04176055818881668,0.012925536094969433,0.023215367858389645,0.030352771637449236,-0.004530596907746419,0.026502363206871746,0.014050121713166996,0.011668654696457847,0.015542138548488875,0.02450967443730466,0.025579779696899615,0.024592812996924746,0.018399614125818687,0.023176576517140748,-0.06199880998182318,0.01692153519787315,0.019230114892713823,0.019608283429319657,0.024235691434768187,0.04142191704698265,0.018219658048186083,0.038624738500626685,0.017542959568149365,0.01744823738376037
2020-02-05,0.008121343614675326,-0.0012221948871309841,0.014581547212724606,0.018379606100628786,0.012870220797857674,0.007855804043528872,-0.015247746518594963,-0.003250088147098837,0.017279495398884553,-0.001459896702426807,0.028315150310820866,0.04612452141788508,0.022020369698347607,-0.0038226829073762475,0.012459839822809689,0.036837597191952336,-0.039192326824340866,0.022625148625404587,0.000675710213346154,-0.04296816269748112,-0.010321947153403437,-0.0013446079147973774,0.007579003931001755,0.028104872526599937,0.0061015711175399666,0.06471680906522435,-0.00918298462275947,-0.00916217724405863,-0.0025015177364713596,0.06494837395141656,-0.006114121028437465,0.01695373772674835,0.010616401616659625,0.007681453649424792,-0.021568090683700806,-0.008415559101426431,0.02541770579272111,-0.02762019566703712,0.004803279949905324,0.002010947848045132,-0.001139717989160213,0.04728477968450356,0.032073866809878636,-0.0008086441322760419,0.02364784584937907,0.01567423380966672,0.01142869582362285,-0.004687282981826907,-0.07461689550414997
2020-02-06,0.011628737378397567,0.020521805868516305,0.013821745549313591,0.007251796139301145,-0.0005482271911178026,-0.01048820543227692,0.006662575573730449,0.0052114105918470485,0.00494126018060609,0.009100080376440518,0.0011931456968321478,0.0006037438338066002,-0.0033052031421489094,0.01506850463712141,-0.009607216055981202,-0.007656724583492886,0.009409058259962993,0.03309089446301673,-0.006470160912663773,0.0026819578880760693,0.0036248181231592286,0.002955815934132683,-0.006423839125923941,0.008235744961758502,0.018084189731318413,-0.0002768440474586819,0.012597811529736224,0.019212501126361577,0.012857436154303459,-0.01141238131271537,0.011288317283452561,-0.024323934740215207,0.002751115296504458,0.011360759444116146,0.00835291560305549,-0.006504059728670135,-0.004251013674828852,0.011480560673714082,0.0026293662096983,-0.0001296453213378738,-0.0018421771659159459,0.0027471393560965446,0.002012836518385724,-0.010344027033917553,-0.027817895414423643,-0.010272513222511931,0.001262049111598563,0.008625213679351177,0.007825931894421894
2020-02-07,-0.013685574050185799,0.0014146657592720932,-0.010517073950891983,-0.014049279106882794,0.0001828264056228002,0.008278691413191194,-0.0054234958388887445,-0.0037352511290150137,-0.01489754235871265,-0.012120227673488377,-0.016077211394534056,-0.029249509657891134,-0.035840520577886045,0.0016979311121166493,-0.023699995835624398,-0.03087186711228395,-0.0018747201778049917,-0.031155403928753548,-0.025419211007886078,-0.03943023119541704,-0.0031710461021253107,-0.013370417793741237,-0.0057882772359731305,-0.02302084480328873,-0.0010164254733504349,-0.02114767985955315,0.002957699517284318,0.0048909059519382575,-0.03540043503619337,-0.022244586346814994,-0.0032307421592220565,-0.015012281587710508,-0.005049399245924115,-0.02083951939319753,-0.009868113368006559,-0.021078212594245364,-0.017547281913359518,-0.007524595124063967,0.008940490161946967,-0.011144844277632668,0.001037943771962787,-0.011213847728190361,-0.012137852237827321,-0.014815454123881007,-0.009114231632076638,-0.026383151047735472,-0.027270237248687924,-0.02460905683150856,-0.019403645250811098
2020-02-10,0.004738110777419384,0.025820594236327425,0.04423914453589407,-0.0032726501667811594,0.004921982774308125,0.0496228644531795,0.018141361586914657,0.010623810829715774,0.01858778696317897,0.00457403686404891,0.005588760664926342,0.007354482059172606,0.013407848059407092,0.010228933143958676,0.01941800282231375,0.005596010338742063,0.005001295415924824,0.007880543491963257,0.013948022344960582,0.022874067594856048,0.01696698424486793,0.014577045800907702,-0.005432699473694727,0.007007404544688696,0.006891813503946978,0.018101202168373545,0.02536398745211058,-0.004405557230765719,0.013738318047337595,0.004391329276947234,0.0027575500205052833,-0.0004293350989317632,0.007792752536269335,0.000528992881424852,0.00740266621065872,0.019212151525774476,-0.003982171037005435,0.009864487072701177,-0.004773990901803184,-0.022602477771817484,0.01631519934762823,0.006626865662709911,0.0020332210296865588,0.009975634134990372,0.021844821482466855,0.010089570463386622,0.01571429278890526,0.014661508169883748,0.015407526412003398
2020-02-11,-0.006051644599108437,-0.022833953441058277,0.018536664492065282,0.01879113653310674,0.002905537735674824,0.029042225011861475,-5.283764060007229e-05,-0.0019478450642202902,0.0053060340228124215,-0.0019306553384172518,0.015246975982362255,0.008066056028586458,0.015677771846010977,-0.0027580752327744595,0.02402564643638651,0.034645142912375054,0.002331149398286855,-0.0013964831414266245,0.018095085050837175,0.024097281211020248,0.008250367635839608,0.014367705682018232,-0.0017526267353032584,0.017342500713710386,-0.002791587017425548,0.006543379744971338,0.0021163955175465005,-0.001456679282049306,-0.011946745863444626,0.04101665512880746,-0.003923195542739533,0.0028934954559138174,0.01495590172993618,0.016780660523442185,0.009288752746876131,0.004891102746110771,0.016904173075702394,-0.016538511429967945,0.011776307520527482,0.019320127329362818,-0.005143636004273782,-0.006170871824450585,0.006747493955178586,0.01466916695730774,0.028526880447835218,-0.0009130544864737153,0.02588478387250656,0.013144646773506454,0.014635559099455592
2020-02-12,0.023470474121787592,0.001462749904506972,0.017208677021636382,0.014080743823823919,0.010461834675033222,0.0016714676328194948,0.0018492886449325257,0.01347576027158602,0.016152127653280154,-0.0007073861111738925,0.0007414743950172976,0.013074285712571417,0.018930717434853982,0.005809777274844967,0.014173866137980835,0.016377777550065725,0.017970719327026565,0.03467552600169705,0.027110799154624964,0.016790860050530647,0.008182855688281632,0.018193020755716837,0.009021626227225696,0.0169018212346776,-0.008585112237593368,0.007686673255616002,0.001137717555895416,0.006345217806347447,0.0006816138747548422,-0.00046740964223858096,0.012705152752841358,0.015607876543688661,0.011183422748128544,0.023842457751847478,0.009321400168754585,0.01315655872527913,0.02813107906644452,0.003794601029918164,-0.0035728319761996613,-0.003491086579467149,0.0033040598062235127,0.011852954345754263,0.01070260639832592,0.004549695671879343,0.006364258875258546,0.007281026233351269,0.00962182590859786,0.020536448785630844,0.008395195628881807
