Date,PEP,INTC,COST,PFE,MSFT,AAPL,NVDA,PM,IBM,ABBV,TXN,XOM,QCOM,BAC,WMT,MCD,CSCO,INTU,JPM,AMD,ORCL,CVX,UNH,MO,ADBE,PG,KO,ACN,JNJ,MRK,AVGO,LLY,CL,CRM
2019-11-18,110.87167358398438,51.3818473815918,278.4285583496094,26.584068298339844,142.26095581054688,64.44572448730469,5.279504776000977,61.61497116088867,99.19395446777344,68.63191986083984,99.35261535644531,51.860382080078125,78.60401916503906,28.292926788330078,36.67062759399414,168.02175903320312,37.46367263793945,257.67401123046875,110.2029800415039,39.880001068115234,51.36904525756836,90.71412658691406,246.54884338378906,29.468345642089844,297.1600036621094,104.96432495117188,43.78753662109375,181.40293884277344,113.09746551513672,65.9335708618164,26.49332046508789,106.12197875976562,58.2883186340332,160.8160400390625
2019-11-19,111.29345703125,51.47005844116211,276.32574462890625,26.898332595825195,142.3082275390625,64.25028991699219,5.1728105545043945,60.64851379394531,99.34906768798828,68.8562240600586,99.31047821044922,51.330570220947266,76.41477966308594,28.275768280029297,36.56085205078125,167.29530334472656,37.729190826416016,261.3798522949219,110.16923522949219,41.290000915527344,51.44218063354492,89.10718536376953,247.7231903076172,28.60879898071289,300.6000061035156,104.5595703125,43.82882308959961,181.69607543945312,113.08906555175781,66.34112548828125,27.057992935180664,107.08024597167969,58.31437683105469,161.9917755126953
2019-11-20,110.6070327758789,51.073123931884766,274.7989807128906,26.462650299072266,142.06141662597656,63.50231170654297,5.252145767211914,60.66305160522461,98.37419891357422,67.44844818115234,97.95364379882812,51.48952102661133,74.38190460205078,28.061159133911133,36.32906723022461,167.89207458496094,37.40559005737305,262.5509948730469,109.36772918701172,40.97999954223633,51.414764404296875,89.78821563720703,248.92457580566406,29.535409927368164,300.1000061035156,105.30876922607422,43.944427490234375,181.11892700195312,114.028564453125,66.82701110839844,26.544418334960938,106.6243896484375,58.357784271240234,162.2288818359375
2019-11-21,110.74762725830078,51.35539245605469,274.5246887207031,26.955474853515625,141.928466796875,63.217613220214844,5.22727632522583,60.64851379394531,98.84686279296875,66.92247772216797,97.84406280517578,52.73076629638672,73.93882751464844,28.189926147460938,36.55169677734375,166.35264587402344,37.20643997192383,260.3140563964844,109.62081146240234,39.52000045776367,51.40562057495117,90.88243103027344,249.81886291503906,29.760948181152344,298.79998779296875,103.62954711914062,43.729732513427734,180.26698303222656,114.44798278808594,66.97592163085938,26.84932518005371,106.7546157836914,57.95836639404297,160.9247283935547
2019-11-22,110.87994384765625,50.817317962646484,273.64703369140625,27.376869201660156,142.03289794921875,63.1621208190918,5.24493408203125,59.863704681396484,99.21612548828125,66.55895233154297,98.6109848022461,52.50370788574219,73.74772644042969,28.48178482055664,36.39922332763672,167.03582763671875,37.2147331237793,249.42730712890625,110.34638977050781,39.150001525878906,51.5518913269043,90.77533721923828,250.0808563232422,29.870689392089844,299.29998779296875,103.58648681640625,43.78753662109375,180.1570587158203,115.81525421142578,66.96807098388672,26.82122039794922,108.10357666015625,57.92363739013672,160.85556030273438
2019-11-25,110.68147277832031,51.87582778930664,273.4092712402344,27.626861572265625,143.59007263183594,64.26958465576172,5.501595497131348,59.856422424316406,100.41992950439453,67.88162231445312,100.29652404785156,52.15555191040039,74.09521484375,28.73072052001953,36.26503372192383,165.9547882080078,37.71259307861328,246.7967987060547,110.93701171875,39.790000915527344,51.707305908203125,90.58402252197266,255.347412109375,30.029176712036133,305.2799987792969,103.77593231201172,43.944427490234375,181.7144012451172,115.86589813232422,67.16401672363281,27.221513748168945,109.28511810302734,58.158077239990234,159.76878356933594
2019-11-26,112.2280044555664,51.95520782470703,275.4115295410156,27.348310470581055,144.34962463378906,63.76771545410156,5.3968915939331055,59.78376770019531,99.77001190185547,67.85066223144531,100.39763641357422,52.026878356933594,73.52183532714844,28.627710342407227,36.34737777709961,167.78826904296875,37.5964469909668,255.2546844482422,111.0888442993164,38.9900016784668,51.66160202026367,90.132568359375,254.20013427734375,30.004802703857422,307.8999938964844,105.2829360961914,44.505916595458984,184.05958557128906,115.85746002197266,68.4493179321289,26.936201095581055,108.93159484863281,58.861392974853516,160.5887908935547
2019-11-27,112.40168762207031,51.61119079589844,274.97265625,27.591144561767578,144.625,64.624267578125,5.431736469268799,59.93636703491211,98.795166015625,68.322509765625,102.58881378173828,51.99663162231445,73.6695327758789,28.687793731689453,36.21624755859375,169.7687530517578,37.53834533691406,251.67376708984375,111.41789245605469,39.40999984741211,51.753013610839844,90.34681701660156,253.540771484375,30.32788848876953,309.05999755859375,104.85234832763672,44.547203063964844,184.36187744140625,116.34735107421875,68.660888671875,27.121013641357422,109.25719451904297,58.7658805847168,159.5711669921875
2019-11-28,112.40168762207031,51.61119079589844,274.97265625,27.591144561767578,144.625,64.624267578125,5.431736469268799,59.93636703491211,98.795166015625,68.322509765625,102.58881378173828,51.99663162231445,73.6695327758789,28.687793731689453,36.21624755859375,169.7687530517578,37.53834533691406,251.67376708984375,111.41789245605469,39.40999984741211,51.753013610839844,90.34681701660156,253.540771484375,30.32788848876953,309.05999755859375,104.85234832763672,44.547203063964844,184.36187744140625,116.34735107421875,68.660888671875,27.121013641357422,109.25719451904297,58.7658805847168,159.5711669921875
2019-11-29,112.33553314208984,51.20543670654297,274.1042175292969,27.5125789642334,143.73252868652344,64.4819107055664,5.394402980804443,60.26336669921875,99.29737091064453,67.85841369628906,101.30780792236328,51.5651969909668,72.58360290527344,28.601959228515625,36.3168830871582,169.2726287841797,37.5964469909668,248.54408264160156,111.16477966308594,39.150001525878906,51.323341369628906,89.6275405883789,252.81800842285156,30.29740333557129,309.5299987792969,105.1106948852539,44.422420501708984,184.2794189453125,116.12776184082031,68.32389068603516,26.931089401245117,109.17345428466797,58.8874397277832,160.93460083007812
