Date,AAPL,MSFT,NVDA,AVGO,ADBE,CSCO,ACN,CRM,ORCL,AMD,QCOM,INTC,TXN,IBM,INTU,AMAT,NOW,LRCX,ADI,MU,PANW,SNPS,KLAC,CDNS,APH,NXPI,ADSK,MSI,MCHP,TEL,IT,GLW,HPE,KEYS,FTNT,CDW,BR,TRMB,TDY,TYL,PTC,WDC,STX,NTAP,FFIV,GEN,AKAM
2018-01-17,0.016516387558404233,0.020259960623862705,0.020943905345187863,0.009724732929188962,0.020939408909448565,0.016280588267915563,0.01424435675103819,0.010561234309555134,0.013712370323474943,0.022670063914596916,-0.0033701879246242905,0.028975961699498454,0.05526034100951294,0.029295238471449547,0.012323459723996733,0.05211050492119118,0.00715361476606291,0.07715733670052116,0.026530674116928,0.03122097830535675,0.017348292180650482,0.019155447274232795,0.054151956448938554,0.013098506030805757,0.01719993813134102,-0.0005024662045098882,0.00910873917207522,0.014813473855824544,0.028822458869668388,0.004595142283157827,0.016072067860546158,0.012205900236214262,0.01644510970810975,0.02815638707336765,0.0169147065870634,0.018433433788541675,0.011799247591466777,0.01832098643544211,-0.0125336551998938,0.008701122470065048,0.021595895434878498,0.01525999157727953,0.012230765364684704,0.021197976250463046,-0.006902940444140193,-0.012558235359379943,0.01395351202913031
2018-01-18,0.0008935633697406686,-0.00044366143911223066,-0.0012457876884248709,0.015010674243135291,-0.001475945528089273,0.0024270468922780175,0.004556357974628611,0.01572144830924138,-0.00079593030538605,0.023809520081029323,0.0004411182721091311,0.00202736103108081,-0.0230785669693514,0.0027868273028561763,0.000669454851589979,0.001046248542202255,0.002414904603444512,0.0018040194929986875,0.017474070483253445,-0.0061002519673131195,0.023276925132874382,0.005385775397777959,0.010220867797077204,0.0017832816600309442,-0.00603135923781406,0.005530410422998067,-0.003982273878249454,0.002261641412123483,0.013226784771530165,-0.005966089034228017,0.014152690895955278,0.0005736984293591707,-0.006222761687527445,-0.005216211095952383,0.013750338671780549,0.004218815597785808,-0.0005250023432695761,0.003871600642981976,-0.00015734175349135793,0.0028231312649942275,0.048725639410777344,0.014560822109864757,-0.0024933455003742777,-0.004560510219566383,-0.011107151686574501,-0.009811126636316447,-0.004892961580399868
2018-01-19,-0.004462828601357494,-0.0011095078033356298,0.02526264210585305,-0.012638868094828504,-0.0023955210398250992,-0.00024221071301844255,0.0050330900008119794,0.0014315961512925135,0.00696829160941137,0.009623086045664753,-0.0001466754879030363,0.007643639140875402,0.003608342890345728,-0.03991224372638991,0.020316551509271807,0.0,0.008077681649009794,0.01012436866388211,-0.011312158523086313,-0.02818808015814489,-0.0038018140285045465,0.012463095817587089,0.003227446785514232,0.014686245384526009,0.0091017575007859,0.003750011626001859,0.02434471603265531,0.00307696207909558,0.0016444001505926398,0.007602174899004499,0.025000045548624117,-0.005451643977208098,0.006887953157329152,0.01223511836771296,0.00656305673162394,0.01924427655240235,0.008409583456287839,0.01156983439991377,0.006819429049314207,0.01188613644166514,0.0215868792295697,-0.009259277015706613,0.011728478158443911,-0.0033176118100588514,0.005507206571274903,0.007706123330717407,0.00845106648569316
2018-01-22,-0.008181260082362085,0.017888622189991432,0.015557816571552197,-0.016066478535913142,0.010780159691459623,0.00896115727253144,-0.001978567815417165,0.008576745758385407,0.00256983634946506,0.004765644576267158,0.00925882460146732,0.02074966824599378,0.022340050105682296,0.0014162250806897259,0.005544110049858775,0.0010450094956204747,0.011457095951485918,0.007998458475915848,0.005304618924360183,0.0030406150333706083,-0.021307688046659723,0.003779272992272986,-0.0037384112926144297,0.0019736876227960387,-0.012348214122339551,0.005230473484652665,0.018561881972890326,-0.004805827370713778,0.012724768732226499,0.0052619536868416805,0.008008669791376155,0.0014426514364334064,-0.0018659029444832997,0.0032375934654311767,-0.003477460245604802,-0.0026591785958884895,0.009694422205036801,-0.002242621076001261,-0.004637104275577619,0.018444031219434276,0.019451433073842006,0.007476714506559068,0.010262253040696168,0.0068157072841874555,0.016575404603698773,-0.03350307402688868,0.0003048037985389218
2018-01-23,0.0002261102593503761,0.003165542411196265,0.022337440376998474,0.0030135988948971626,0.01137282673700235,0.010561463332037002,-0.0034068667260839236,0.003100329138066238,0.008085572763505633,0.022924898861516274,-0.004805140440061972,0.006776122756253056,0.003767501779706528,0.022447872389583123,-0.0012449749370534446,0.0057434061335506215,0.0036830781928753886,0.028108507402527794,-0.001862080955113865,0.02495352653118088,0.036784271993785866,0.004518052636421244,0.012391958939973025,0.0013132277324241493,-0.0017396344431688249,-0.0018997259252531151,0.01107045089312253,-0.005856509603644144,-0.0017228718980301094,-0.005530266939535178,0.00548941699080796,-0.004321651154818973,0.03862946434891201,0.0015060175454737479,-0.002181074983344522,0.007865224101046175,-0.0021682048718614233,0.01326140998716685,0.0050251609485210125,0.007031640529840066,0.022374810116043253,0.012755077698396455,0.016930047830635786,0.005037955770339275,0.010846439853802847,0.002637644571608755,0.005331278994458621
2018-01-24,-0.01592847514412077,-0.0008706001969208677,-0.013017532027764345,-0.022974487958216216,-0.01154479284757881,0.0016625681458282138,-0.0017406890904507755,-0.0034439828054535493,0.006455413015941769,-0.017774308322621724,-0.005268012462275373,-0.011941059767944573,-0.08499433706643877,-0.0052932466829918035,-0.0054017438742896,-0.015746386558703862,0.006992995449264017,-0.024828852206695506,-0.011713647798851756,-0.019795170046828514,-0.007835540802746399,-0.0057828328486867475,-0.00930952600741064,-0.008087408347208003,-0.006752259360206625,-0.0032270565514576077,-0.015413137196275684,-0.009508136706463888,-0.03207472140208112,0.01678231684440079,0.007039693127472768,-0.012731449191090038,0.00060000328287102,-0.011170794120006655,-0.010928899668246395,-0.00740711468417643,-0.004862669205856096,-0.005545696314230852,0.01463540395100904,-0.0024112672359847265,-0.01423207760757439,-0.004236507609190365,-0.020162657646330517,-0.014254318569239754,-0.003225972837449964,0.007140051438331074,0.0003029794404001418
2018-01-25,-0.01785089035205034,0.005554471940755867,0.002332619729572105,-0.03725758698025261,-0.0013651748110395934,-0.00640224991945737,0.001183260630928995,-0.007886594097008759,0.0029151773392590563,-0.023603476776904997,-0.00823769284625997,-0.004614126083301695,0.004102008476625452,0.0006046035262425864,0.0016115328325276845,-0.01969099747577674,0.0006875845095852817,-0.04996920350187373,-0.03524219017541186,-0.001625145604678635,-0.006317893714403944,-0.010017155455247395,-0.016009841952863257,-0.011458802237204746,0.0,-0.002158454892675965,-0.00025661915231223187,0.0191987294700795,-0.03020142576021978,0.002441769182017106,-0.0004993745844894537,-0.009085580692394513,-0.011990819332131308,-0.006300176157304382,0.0035358660042301704,0.004397271812682568,0.002079081251002979,0.005353510014877605,0.012525037071941636,0.000856025842591146,-0.0032688350552294576,0.011728349315135,0.003775452347392294,-0.006991909051576095,-0.05058750576512305,0.013059700954741293,0.012874979502212502
2018-01-26,0.0023376965830332885,0.018737150620179888,0.02953243105640757,0.014153653929745769,0.019188945624676768,0.015751912967190362,0.01094592118184945,0.015541368343099826,0.022287337300173515,0.043513293190381,0.01646411641924983,0.10551885276923678,0.03213797620589354,0.011301360589062392,0.015611751679117436,0.024390176293658694,0.02885805133682484,0.016662544009278246,0.020221889000091142,0.015345341310694094,0.015450178908527068,0.011424169084177205,0.0030948623103319584,0.020954048460090302,0.01677632861684053,0.0011647370449163752,0.0077863952368346645,0.013513583083754721,0.047902464759681296,0.01666012784456905,0.014416245666948102,0.01685885023083933,0.013956513978750973,0.018364672535273296,0.009909728559837294,0.004113468670431164,0.010894565972724868,-0.003106265600097524,0.008314318832184808,0.016552669731577874,0.004372775259493755,0.018297466698226517,0.03328985403255569,0.013601923474517497,0.024455335645860332,0.02062592254039619,0.01121579137423212
2018-01-29,-0.020698729322307097,-0.001488320835265844,0.014466055624712926,-0.021213023690996535,-0.01525090550261643,0.00681365921752497,-0.008366736970468858,-0.003518204442981121,-0.015355857211536539,0.02857142015510794,-0.01765666252683351,-0.0019969968375969094,-0.009147566928100925,-0.00322720770191387,-0.007216431264700618,-0.03133729695692733,-0.017697365014546218,-0.03258139387170145,-0.0006395627099581302,-0.008701468422037006,-0.018721418881052942,-0.018072292617485552,-0.011547694945323705,-0.027074189616277278,-0.006470267018141906,0.001745037344940581,-0.011886581256485784,0.0018182223606999504,-0.0003098194780911667,-0.004504043557276072,-0.017377242375892443,-0.0037812351680290845,0.015559746467226132,0.022971224833891135,0.0021805994236154813,0.0015856872102240072,-0.006260603844616686,-0.0028934134705593806,0.0030167736203776663,-0.0004949571987385992,-0.011292541919111443,-0.023995498289853145,0.0030942683017447514,-0.008525413193551046,0.004701923254166296,-0.023096194053891406,-0.005471794314600653
2018-01-30,-0.005894060145869684,-0.012563860853445852,-0.01673096896620674,-0.01829150411877445,-0.006709387376886866,-0.014002106346819643,-0.009243949024909104,-0.009443855196492157,-0.018867727923641886,-0.03378377023837276,-0.00490184791747339,-0.023809623385313672,-0.019102280622510848,-0.01906490169195796,-0.00419577621192968,-0.03524312224726811,-0.0033992275685214013,-0.024953315529869013,-0.023779069169529987,-0.03742218162484312,-0.014612101016743817,0.00043822213039312885,-0.024257768360114507,-0.013016198679974389,0.004558647065535659,-0.0028204548963660647,-0.011685862196663899,0.006251294439560295,-0.019508595723732647,-0.014920961757108886,-0.0045106672232532175,-0.05605827093045479,-0.02533878224898134,-0.009443877198934691,-0.004786838962989148,-0.01068577904254786,-0.004131396197184389,-0.014062524081341232,-0.025364743486140262,-0.004654629639074259,0.003577847017774971,-0.004230926269832125,-0.0023587830220114236,-0.0078024777783529675,0.01483186383214341,-0.016623660561433495,-0.010260259351765777
2018-01-31,0.0027548572174449504,0.02447721020394944,0.01268939229897148,0.02925555242513256,0.014525143214860314,-0.016804672488548222,0.0062618850446973795,0.014969287770207895,0.01236251810741229,0.06759905930809484,0.018808737426023292,-0.013322521036062018,-0.0020017118027546577,0.0004889391859239645,-0.0035610138163661986,0.00468304368962591,0.015553563068714249,0.0023034147427267726,0.0036043753912415877,0.04919599368102823,0.022275480927167912,0.014126159875583744,0.003564685885126373,0.020009119537850895,0.0023770987298301627,0.0009150285439341044,0.005216537306791835,-0.003406765979004911,0.002421212742159673,0.001954320602228554,-0.0021575647831871825,-0.03433361702152671,-0.008464515812649953,-0.010169481662661628,0.006558856708345218,-0.0026673148348027587,-0.0001038309646367308,-0.0015847792104604075,-0.01805274206170948,0.0024874385038748947,-0.003427944590070897,0.021819073675453993,0.0040013493199211325,-0.012999547401910228,0.025469999401340093,0.022915244950637792,0.006460341360398081
2018-02-01,0.0020904067094593692,-0.007894195292103001,-0.021562093614695965,-0.03725350822768847,-0.001902230849382791,0.0038519326180070923,-0.0014928207088242829,-0.010271312495500395,0.0007756485649252909,-0.03566228379043768,-0.021245535292446882,-0.010178296225138661,0.003738452893346178,-0.007941067866016782,-0.013400900684635508,-0.006525903545151479,0.02646604763784799,-0.012583700692728517,-0.002502657171309819,-0.028133503040537744,0.011021761607250102,-0.01328153923795683,0.012294941855214958,-0.05862686206714751,0.0005390007986512124,0.008145099942838074,-0.00043247751747088614,-0.0034185830996261712,-0.007141328624380883,0.012191661784699104,0.0006486689803040235,0.015054461630398475,0.023780607752629468,0.0092037734148267,-0.003692484367115667,0.022864149689220792,-0.002385646537890862,0.007936560111759361,0.005656829255251683,-0.007493397588201112,-0.006741852802862991,-0.014947198519860372,-0.013768193681116592,0.010731921301640801,0.003390103195826555,0.004774002147091672,0.008508728362454532
2018-02-02,-0.04339028157106928,-0.02631015950540805,-0.029023070430272413,-0.013861526842079641,-0.018758177357665717,-0.018465867258999125,-0.02218704647343739,-0.01738512136029391,-0.029052962958957318,-0.06037737288565004,-0.010928063018320944,-0.03147989263305073,-0.021984269802297285,-0.020751232767024508,-0.013462337096835308,-0.04879887855763654,-0.019959446530643854,-0.05314364608289435,-0.027714534654994738,-0.039303365714320915,-0.02775520212863969,-0.01335077290411013,-0.04165551928526745,-0.026758254330196296,-0.01691465616988408,-0.0056060315764120405,-0.034005367444435386,0.04792158063231833,-0.013010179241537911,-0.015417471840509678,-0.026219112163363922,-0.01293775709972178,-0.008338335820692988,-0.016330868140927768,-0.020274675673798925,-0.007582258049299906,-0.0146601069371316,-0.027221576236315936,-0.010312477747599247,-0.01735000610351567,-0.0175925229188314,-0.027381555716823214,-0.049044937379231546,-0.031210084971160734,-0.006205570599596921,-0.012426815288957727,-0.02723499710453403
2018-02-05,-0.024984439401860015,-0.04118545938535079,-0.08487466140888922,-0.03134032980684809,-0.0274483496930108,-0.052528403117550804,-0.03231314777102856,-0.028254231833301446,-0.04069431677425239,-0.07068274119860085,-0.06568797730905385,-0.03531920583479564,-0.03204506501817994,-0.04087300344949285,-0.0353076437167098,-0.04676384412854251,-0.01582528808593564,-0.04864295859269374,-0.041633870689238295,-0.03478660727831662,-0.010568343936338431,-0.028172147430765904,-0.04994340529971375,-0.04403887167376486,-0.031123222269937134,-0.020145691965659962,-0.022035104782531456,-0.0270528285949041,-0.040831831664327356,-0.03386170321659865,-0.05133517505789065,-0.04795396875746405,-0.05945949515121551,-0.03320398620227816,-0.02469961327805814,-0.027792138340691164,-0.0437902960507397,-0.061285879348117356,-0.04546889377636232,-0.033531757893568104,-0.02707273291761092,-0.04457502035398675,-0.04095041037871461,-0.05662573376933555,-0.05515862025742069,-0.008512231798831427,-0.044278755224602784
2018-02-06,0.041792166754395677,0.03784117124333042,0.05559200794375263,0.0538359299328619,0.02207387845657438,0.03584301804234902,0.01883688351362167,0.01783570483740915,0.027240746835968777,0.006914427468986295,0.0432529602058096,0.015603524421518689,0.01592929675729038,0.01842252715748538,0.020425066196084307,0.040157083365039314,0.011059101924676407,0.04690325921273475,0.03676784153511603,0.11370572409062163,0.01966909476593437,-0.0019402624173791017,0.03982216029704766,0.0073810361102011335,0.0016964668068795152,-0.00033864895483726176,0.03150762439815802,0.01682179176616594,0.02703930138259958,0.004254418220331679,-0.03298248231527168,0.000671702320798051,0.004469891590912711,0.006913500718913834,0.061829777507537376,-0.007722272867739743,0.0027588341298614427,-0.006651895953404097,-0.012790865926581518,-0.0010003287299359398,0.00956527046535327,0.034376987411638416,-0.019536540715446193,0.023411719408862552,0.026068462642744317,0.010824980504639425,0.01369203593139856
2018-02-07,-0.021407194393538886,-0.01883294728522289,0.014274030049617581,-0.01247995614088293,-0.010952871236912132,0.004231726599577268,0.002973652279713024,0.0043807388443528605,-0.010728782289427086,-0.0042917801457279525,0.00993794183602481,0.006457366636982487,-0.036743285287043626,-0.009591690290296606,0.002610778181466822,-0.031044498530587772,0.027848607566421935,-0.037624644480696134,-0.0360288327397299,-0.04261651136213984,-0.0035129766839777643,-0.01829615242946281,-0.024422633750862843,-0.02551799114465969,-0.0031614864210393057,-0.014727064165851456,-0.018469204229510816,-0.0012654756801734335,-0.09802004319870727,0.004740828522407758,-0.03684889387617729,0.0006710920542891685,-0.0108074215910956,0.0017718275449352117,-0.022131433498170372,-0.06608420726496655,0.008473693029587004,0.012400793744653305,0.011336975354490297,0.004110665503540778,-0.0001435850661016813,-0.006409458830667902,0.0178716837843087,-0.008772106580135941,0.011880080962331396,-0.018463698894654268,0.0127219288720406
2018-02-08,-0.02751682861334437,-0.051333736819956455,-0.049300658537446806,-0.032901081815007616,-0.03732969123680285,-0.03891904777656807,-0.029906781814463157,-0.054702449275217946,-0.041538997150216916,-0.03275862947797348,-0.04028290145217628,-0.054203495418785774,-0.04236102911955286,-0.031243874782967307,-0.052947921804039955,-0.060382345678779314,-0.08533003375435422,-0.0547688366410396,-0.03128252916629648,-0.04784566851251282,-0.03006221519058838,-0.03762371327837266,-0.040132538641693305,-0.04537205117569232,-0.043498220931277864,-0.004037425691240659,-0.05183646923716201,-0.0379027494130717,-0.03630445556234796,-0.043570051859519676,-0.04344909957813181,-0.045942440743432233,-0.03341890729475305,-0.03139505158781397,-0.02219299195034774,0.009502895680951973,-0.009821274781577682,-0.03625672595053897,-0.030537295770764805,-0.016375348434246262,-0.028140689756401605,-0.043244600593809523,-0.042583111291802034,-0.03088692984591679,-0.02928070873131028,-0.03724630914197535,-0.030862307302482628
2018-02-09,0.012231749698634165,0.03728991089262235,0.06693657957082477,0.025830980021582572,0.01528408822144467,0.019602902580895698,0.022125069492368254,0.02835707291176126,0.01900088887845519,0.008021403783061043,0.025152103442004137,0.02807015543455038,0.028978045724073365,0.013008999403339772,0.028215770700489085,0.05092935934004261,0.036117027612989405,0.022437339459682182,0.015118474764818979,0.010249709605896884,0.01685175083189372,0.02081812556439,0.023949561986362333,0.02335688803583702,0.004026662036392015,-0.0013799955881016457,0.010781460825631362,0.003949523375206709,0.014268017426674051,0.011861326872044664,0.010764884513764894,0.01124798754030043,0.01728745631779538,-0.012554280632666837,0.0458426977368771,0.0013033340449166708,0.015979848353284254,-0.03228267546613439,0.019708400330276765,0.029827630482143874,-0.0031023648529845405,0.006243109653797818,0.008009776814795755,0.005730082846489459,0.010127500106728249,0.012505136825406105,0.026244127554829078
2018-02-12,0.040278492715791536,0.010773444775171281,-0.017451036398889785,0.037791690439579195,0.022128774305885113,0.027067878016743263,0.007215196301937121,0.014675732319504808,0.00879962325254624,0.03271440069244669,0.026097896141469068,0.020022917252451977,0.014429335790934639,0.012641159211484787,0.014771408698565525,0.02953402940161709,0.014329029075307087,0.042684407870381635,0.01334444764459386,0.044048600842045094,0.008968591855364805,0.011738268154504183,0.02983139235600074,0.024416087088485083,0.019226614379100226,0.006563963233797487,0.02303185535002461,0.02189039574846796,0.024432101049717714,0.02385866014905602,0.023811585859096374,0.02363574334241525,0.02941141481935139,0.017799364023100228,-0.0012892226498684156,-0.012004705752409084,0.01833185970001816,0.05069609457964286,0.00653557223227752,-0.005336781239880128,0.014226423187840842,0.021714661659288037,0.028230745500383847,0.02777251935917069,0.010891478025703671,0.00733295183736371,0.01247470896648406
2018-02-13,0.010017929539491988,0.007853774932659485,0.020172748080607317,0.0059739375031802044,0.006921685523295862,0.015517486735422414,0.012197238275837297,-0.007922561950859053,0.0070611845026831155,0.008561594621799617,0.0006091306357371984,-0.00825351382686823,-0.00941736751141875,-0.004293177039821572,-0.0001249262833773468,0.0010100068146765562,0.002105415469797034,-0.002255389197525437,-0.008348202382189696,0.010429183773797979,0.01056357858261614,0.0019922438216033456,0.0028872751860509194,-0.01813463668169557,0.005438797946388796,-0.00291743021266333,0.013009814521515839,0.006318027758935196,-0.026620251410049978,0.0009119219213782337,0.005159003901999082,-0.0071308153182699785,-0.017777477539175135,0.009993242189530571,0.035284002297189865,0.015517729076262476,0.017149566611581513,-0.018249988555908203,0.011432363231492992,0.00869926633497986,0.01183514800846508,0.00765139392846681,0.00935545340610533,0.017495306269529776,0.01626827597995395,0.018390951061578287,-0.006776566137967177
