Date,NSRGY,LVMUY,ASML,NVO,RHHBY,SHEL,AZN,TM,SAP,HSBC,SIEGY,IDEXY,SONY,DEO,BTI,UL,SNY,GSK,BP,VOW3.DE
2018-01-02,70.30342102050781,50.64022445678711,164.25975036621094,23.19558334350586,24.287391662597656,47.72167205810547,28.54645347595215,104.69963073730469,99.06028747558594,33.49355697631836,50.310279846191406,6.9521026611328125,8.739391326904297,117.7252197265625,36.91379928588867,46.95802688598633,31.32847785949707,25.409194946289062,27.167280197143555,97.30990600585938
2018-01-03,70.01606750488281,50.77932357788086,165.5074462890625,23.418289184570312,24.600921630859375,48.10742950439453,28.602933883666992,106.13511657714844,99.87117004394531,33.327388763427734,50.75767135620117,6.924248695373535,8.836732864379883,118.07404327392578,36.60609817504883,46.898094177246094,31.241697311401367,25.3128662109375,27.481388092041016,100.68081665039062
2018-01-04,70.05712890625,51.38787078857422,167.0509033203125,23.3369197845459,24.73857307434082,48.31783676147461,28.64327621459961,107.79078674316406,101.40480041503906,33.3976936340332,52.17201614379883,6.983940601348877,9.018045425415039,117.39263916015625,36.43575668334961,47.18061447143555,31.747922897338867,25.361021041870117,27.590364456176758,102.44261169433594
2018-01-05,70.37731170654297,52.318077087402344,169.01022338867188,23.44399070739746,24.76151466369629,48.42306137084961,28.94181251525879,109.17731475830078,102.53298950195312,33.340179443359375,52.25860595703125,7.111284255981445,9.294790267944336,117.56298065185547,36.9742431640625,47.54875183105469,32.30478286743164,25.808252334594727,27.62882423400879,105.23800659179688
2018-01-08,70.1802749633789,51.2053108215332,169.89743041992188,23.422576904296875,24.501510620117188,48.43707275390625,28.740097045898438,109.91952514648438,101.18445587158203,33.071773529052734,52.38849639892578,7.047611713409424,9.35205078125,117.5792236328125,36.79841232299805,47.625789642333984,32.254154205322266,25.732568740844727,27.616003036499023,105.61384582519531
2018-01-09,70.51688385009766,51.15315246582031,168.98248291015625,23.49538230895996,24.340919494628906,48.233673095703125,28.61907386779785,109.06312561035156,100.62036895751953,33.327388763427734,52.431793212890625,7.043632507324219,9.45701789855957,117.11683654785156,36.754451751708984,47.146358489990234,32.06612777709961,25.422950744628906,27.481388092041016,105.84876251220703
2018-01-10,69.8436508178711,50.30117416381836,167.01393127441406,23.465402603149414,24.17268180847168,48.42306137084961,28.457700729370117,111.24893951416016,99.48336029052734,34.45854568481445,52.07099914550781,6.888432025909424,9.500919342041016,116.69503021240234,36.89731979370117,46.307373046875,31.617753982543945,25.04453468322754,27.5006160736084,104.65074920654297
2018-01-11,69.39209747314453,50.18815612792969,165.0176544189453,23.5382137298584,23.989152908325195,48.98414611816406,28.562591552734375,111.66493225097656,96.63643646240234,34.701393127441406,52.58333206176758,6.864556789398193,9.596346855163574,116.80048370361328,37.44679260253906,46.247440338134766,31.827478408813477,25.347267150878906,27.737802505493164,104.41583251953125
2018-01-12,69.8682861328125,51.257469177246094,167.16180419921875,23.572473526000977,24.30268096923828,49.71358108520508,28.76430892944336,111.90144348144531,97.0683364868164,35.04009246826172,53.86778259277344,6.972002029418945,9.548632621765137,117.39263916015625,37.248985290527344,46.675506591796875,32.38432693481445,25.801366806030273,28.1480712890625,105.60211181640625
2018-01-15,69.8682861328125,51.257469177246094,167.16180419921875,23.572473526000977,24.30268096923828,49.71358108520508,28.76430892944336,111.90144348144531,97.0683364868164,35.04009246826172,53.86778259277344,6.972002029418945,9.548632621765137,117.39263916015625,37.248985290527344,46.675506591796875,32.38432693481445,25.801366806030273,28.1480712890625,105.64907836914062
2018-01-16,70.7713851928711,51.55305099487305,172.25418090820312,23.688106536865234,23.46149444580078,49.082340240478516,28.231782913208008,112.52947235107422,97.55309295654297,35.084835052490234,54.23580551147461,6.975982189178467,9.342504501342773,116.11100006103516,37.985286712646484,47.11212921142578,32.47834777832031,26.090341567993164,27.21855926513672,108.05687713623047
2018-01-17,70.83707427978516,51.62259292602539,184.0840606689453,24.159215927124023,23.285612106323242,49.23663330078125,28.304397583007812,114.77239227294922,98.00260925292969,35.544960021972656,54.1780891418457,7.0038371086120605,9.508553504943848,117.69277954101562,38.12263488769531,47.71140670776367,32.254154205322266,26.248594284057617,27.487796783447266,106.11890411376953
2018-01-18,70.81244659423828,50.82278060913086,187.94728088378906,24.202041625976562,23.331493377685547,49.12443542480469,28.296329498291016,113.06777954101562,98.4256820678711,35.39796829223633,54.35126495361328,6.960062503814697,9.38449478149414,117.7414321899414,37.67207717895508,47.83126449584961,32.18907165527344,26.262359619140625,27.5006160736084,105.68433380126953
2018-01-19,70.27879333496094,51.28355026245117,189.94357299804688,24.7502384185791,23.469144821166992,48.97713088989258,28.594867706298828,114.06282043457031,99.77420806884766,35.378807067871094,54.6399040222168,6.975982189178467,9.521910667419434,117.81443786621094,38.62815856933594,48.867164611816406,32.254154205322266,26.283002853393555,27.180097579956055,107.89244842529297
2018-01-22,70.44300079345703,51.909488677978516,189.96202087402344,24.818767547607422,23.545616149902344,49.825801849365234,28.998291015625,113.6957778930664,99.40403747558594,35.44910430908203,55.20997619628906,7.043632507324219,9.695592880249023,117.87120819091797,38.63365173339844,48.82435607910156,31.241697311401367,26.530689239501953,27.814725875854492,110.6995849609375
2018-01-23,71.48567962646484,52.20506286621094,189.8603515625,24.814476013183594,23.44620132446289,49.811771392822266,29.103181838989258,113.59788513183594,100.7173080444336,35.44270706176758,55.59964370727539,7.103322982788086,9.623066902160645,118.52828216552734,39.21060562133789,49.09832763671875,31.632217407226562,26.620134353637695,27.718563079833984,109.97135925292969
2018-01-24,71.40357971191406,52.135520935058594,186.92138671875,24.724544525146484,23.72150230407715,50.05724334716797,28.933740615844727,113.39400482177734,100.80545806884766,35.53217315673828,55.27490997314453,7.163015842437744,9.380678176879883,117.36019134521484,39.04027557373047,49.36371612548828,32.21799850463867,26.592618942260742,28.16730499267578,108.06861877441406
2018-01-25,70.64825439453125,53.84815979003906,185.6090087890625,24.60890769958496,23.50737953186035,50.02919387817383,29.167734146118164,112.70075988769531,99.45691680908203,35.22542190551758,54.84916687011719,7.1709747314453125,9.23753547668457,117.56298065185547,37.694053649902344,48.5589714050293,32.53620147705078,26.393089294433594,28.039094924926758,106.51823425292969
2018-01-26,71.23117065429688,54.44801330566406,190.85848999023438,24.90013313293457,23.622089385986328,50.09232711791992,29.555023193359375,113.82627868652344,100.95528411865234,35.41714859008789,54.56053161621094,7.194850921630859,9.443660736083984,117.63600158691406,38.50178527832031,48.83293151855469,33.09305953979492,26.860950469970703,28.08396339416504,106.82360076904297
2018-01-29,70.34447479248047,54.430633544921875,188.55723571777344,24.638885498046875,23.45384979248047,49.67148971557617,29.22420883178711,113.80181884765625,100.07389831542969,34.982582092285156,54.286319732666016,7.210768222808838,9.136381149291992,115.0645980834961,37.622623443603516,47.89975357055664,32.77485656738281,26.46877098083496,27.789087295532227,106.92933654785156
2018-01-30,70.58257293701172,54.25675964355469,185.0544891357422,24.27484703063965,23.713851928710938,49.14545822143555,28.844993591308594,113.87522888183594,97.66767883300781,34.63748550415039,54.300750732421875,7.155056476593018,9.03713321685791,115.61618041992188,37.705039978027344,48.30213165283203,32.40603256225586,26.221073150634766,27.44292640686035,104.8856430053711
2018-01-31,70.93560028076172,54.491493225097656,187.57760620117188,23.769481658935547,23.70620346069336,49.26469039916992,28.288259506225586,112.4886703491211,99.81829071044922,34.452144622802734,55.02235412597656,7.115262508392334,9.149739265441895,116.77616882324219,37.419315338134766,48.34494400024414,31.769617080688477,25.808252334594727,27.43010902404785,103.95775604248047
