Date,PEP,COST,AZN,MSFT,SAP,AAPL,NVDA,GOOG,SHEL,ABBV,XOM,LVMUY,WMT,MCD,RHHBY,JPM,ASML,GOOGL,TSLA,V,AMZN,NVO,UNH,META,HD,PG,KO,JNJ,TM,MRK,AVGO,LLY,HSBC,NSRGY,MA
2018-01-02,92.42117309570312,168.72840881347656,28.54645347595215,79.05037689208984,99.06028747558594,40.341880798339844,4.928532123565674,52.85358810424805,47.72167205810547,69.34370422363281,58.970882415771484,50.64022445678711,28.914419174194336,143.57911682128906,24.287391662597656,86.34088897705078,164.25975036621094,53.25809860229492,21.368667602539062,108.33485412597656,59.45050048828125,23.19558334350586,194.59161376953125,180.16151428222656,154.8211669921875,73.34203338623047,35.492733001708984,111.35299682617188,104.69963073730469,41.90156555175781,21.130895614624023,75.15193176269531,33.49355697631836,70.30342102050781,145.0581512451172
2018-01-03,92.1784896850586,170.75320434570312,28.602933883666992,79.41825866699219,99.87117004394531,40.334861755371094,5.252900123596191,53.72108840942383,48.10742950439453,70.42884826660156,60.12907028198242,50.77932357788086,29.16663932800293,142.9740753173828,24.600921630859375,86.42884826660156,165.5074462890625,54.16673278808594,21.149999618530273,109.41338348388672,60.209999084472656,23.418289184570312,196.6329345703125,183.3889617919922,155.62799072265625,73.25305938720703,35.414798736572266,112.4167251586914,106.13511657714844,41.841941833496094,21.361982345581055,75.56017303466797,33.327388763427734,70.01606750488281,146.8820343017578
2018-01-04,92.63255310058594,169.42721557617188,28.64327621459961,80.1172866821289,101.40480041503906,40.52220916748047,5.280589580535889,53.91562271118164,48.31783676147461,70.02720642089844,60.212303161621094,51.38787078857422,29.193031311035156,143.97703552246094,24.73857307434082,87.66702270507812,167.0509033203125,54.377140045166016,20.974666595458984,109.82020568847656,60.47949981689453,23.3369197845459,197.48638916015625,183.0513153076172,156.86309814453125,73.7708511352539,35.913597106933594,112.40873718261719,107.79078674316406,42.520179748535156,21.36910057067871,75.89741516113281,33.3976936340332,70.05712890625,148.78225708007812
2018-01-05,92.89871215820312,168.21771240234375,28.94181251525879,81.11058044433594,102.53298950195312,40.983585357666016,5.325338840484619,54.70122528076172,48.42306137084961,71.24622344970703,60.16376495361328,52.318077087402344,29.36606788635254,144.2671661376953,24.76151466369629,87.1042251586914,169.01022338867188,55.09819412231445,21.10533332824707,112.45026397705078,61.457000732421875,23.44399070739746,201.25221252441406,185.55384826660156,158.5016632080078,73.81941223144531,35.90579605102539,113.33646392822266,109.17731475830078,42.47544860839844,21.495731353759766,76.82927703857422,33.340179443359375,70.37731170654297,151.86651611328125
2018-01-08,92.36639404296875,168.87168884277344,28.740097045898438,81.19335174560547,101.18445587158203,40.83134841918945,5.488508224487305,54.93497848510742,48.43707275390625,70.10472869873047,60.43423080444336,51.2053108215332,29.800119400024414,144.1676483154297,24.501510620117188,87.23286437988281,169.89743041992188,55.292724609375,22.42733383178711,112.9043960571289,62.34349822998047,23.422576904296875,197.75914001464844,186.97390747070312,158.12286376953125,74.20775604248047,35.85124969482422,113.48043060302734,109.91952514648438,42.22951126098633,21.54717254638672,76.43877410888672,33.071773529052734,70.1802749633789,152.32559204101562
2018-01-09,92.43685150146484,166.90956115722656,28.61907386779785,81.13815307617188,100.62036895751953,40.826656341552734,5.487025737762451,54.90122985839844,48.233673095703125,70.6332015991211,60.177635192871094,51.15315246582031,29.442317962646484,143.84442138671875,24.340919494628906,87.6750717163086,168.98248291015625,55.222251892089844,22.246000289916992,112.68680572509766,62.6349983215332,23.49538230895996,198.74459838867188,186.56675720214844,158.99569702148438,73.66567993164062,36.030513763427734,115.2799072265625,109.06312561035156,42.3338508605957,21.248815536499023,76.37665557861328,33.327388763427734,70.51688385009766,152.5456085205078
2018-01-10,91.96715545654297,166.1300506591797,28.457700729370117,80.77024841308594,99.48336029052734,40.81730270385742,5.530043125152588,54.7200927734375,48.42306137084961,70.24564361572266,59.6990852355957,50.30117416381836,29.231155395507812,143.8195037841797,24.17268180847168,88.63984680175781,167.01393127441406,55.09074783325195,22.31999969482422,112.56379699707031,62.71649932861328,23.465402603149414,197.26638793945312,186.5369873046875,157.92530822753906,73.19641876220703,35.90579605102539,115.1439437866211,111.24893951416016,42.706504821777344,20.800098419189453,76.41213989257812,34.45854568481445,69.8436508178711,152.88986206054688
2018-01-11,91.4974365234375,169.6781005859375,28.562591552734375,81.00941467285156,96.63643646240234,41.04915237426758,5.5399322509765625,54.86450958251953,48.98414611816406,70.45144653320312,60.288597106933594,50.18815612792969,29.33381462097168,143.72007751464844,23.989152908325195,89.11420440673828,165.0176544189453,55.18553161621094,22.530000686645508,113.37739562988281,63.83399963378906,23.5382137298584,198.31341552734375,186.4674835205078,160.29660034179688,72.9375228881836,35.882415771484375,115.79975891113281,111.66493225097656,42.93009948730469,20.853118896484375,76.6695327758789,34.701393127441406,69.39209747314453,153.90367126464844
2018-01-12,91.88885498046875,171.88218688964844,28.76430892944336,82.40737915039062,97.0683364868164,41.47303771972656,5.51273775100708,55.69527816772461,49.71358108520508,71.21082305908203,60.697776794433594,51.257469177246094,29.583091735839844,143.86924743652344,24.30268096923828,90.58548736572266,167.16180419921875,56.10856246948242,22.4146671295166,113.61392974853516,65.26000213623047,23.572473526000977,201.17300415039062,178.12571716308594,161.72927856445312,72.5006103515625,35.9681510925293,116.5755386352539,111.90144348144531,43.72012710571289,20.915637969970703,77.19314575195312,35.04009246826172,69.8682861328125,155.25218200683594
2018-01-15,91.88885498046875,171.88218688964844,28.76430892944336,82.40737915039062,97.0683364868164,41.47303771972656,5.51273775100708,55.69527816772461,49.71358108520508,71.21082305908203,60.697776794433594,51.257469177246094,29.583091735839844,143.86924743652344,24.30268096923828,90.58548736572266,167.16180419921875,56.10856246948242,22.4146671295166,113.61392974853516,65.26000213623047,23.572473526000977,201.17300415039062,178.12571716308594,161.72927856445312,72.5006103515625,35.9681510925293,116.5755386352539,111.90144348144531,43.72012710571289,20.915637969970703,77.19314575195312,35.04009246826172,69.8682861328125,155.25218200683594
2018-01-16,92.26461029052734,171.6044158935547,28.231782913208008,81.25772857666016,97.55309295654297,41.26224899291992,5.4417829513549805,55.67046356201172,49.082340240478516,72.73664855957031,60.31631851196289,51.55305099487305,29.53030014038086,143.96043395996094,23.46149444580078,90.26390838623047,172.25418090820312,56.11104202270508,22.67066764831543,113.89777374267578,65.24299621582031,23.688106536865234,204.92123413085938,177.1525421142578,161.6387481689453,72.99415588378906,36.264312744140625,117.45532989501953,112.52947235107422,46.26165771484375,20.833330154418945,75.69330596923828,35.084835052490234,70.7713851928711,155.2139434814453
2018-01-17,93.2979507446289,172.28538513183594,28.304397583007812,82.90400695800781,98.00260925292969,41.94375228881836,5.555755138397217,56.17766189575195,49.23663330078125,74.06380462646484,61.030662536621094,51.62259292602539,30.119792938232422,145.03799438476562,23.285612106323242,90.84276580810547,184.0840606689453,56.527889251708984,23.143999099731445,115.40200805664062,64.75,24.159215927124023,209.78688049316406,176.36802673339844,164.52883911132812,73.78702545166016,36.490333557128906,117.55130004882812,114.77239227294922,46.23185348510742,21.03592872619629,76.509765625,35.544960021972656,70.83707427978516,157.15548706054688
2018-01-18,93.19621276855469,171.58651733398438,28.296329498291016,82.86722564697266,98.4256820678711,41.981231689453125,5.548833847045898,56.0689697265625,49.12443542480469,73.6734619140625,60.635337829589844,50.82278060913086,30.589035034179688,144.69815063476562,23.331493377685547,91.05984497070312,187.94728088378906,56.37256622314453,22.971332550048828,116.47109985351562,64.66600036621094,24.202041625976562,213.94873046875,178.552734375,163.30197143554688,73.51800537109375,36.5370979309082,117.50330352783203,113.06777954101562,45.56106185913086,21.35169219970703,76.16365051269531,35.39796829223633,70.81244659423828,158.2648468017578
2018-01-19,94.07296752929688,172.28538513183594,28.594867706298828,82.77528381347656,99.77420806884766,41.79387664794922,5.689012050628662,56.45210266113281,48.97713088989258,74.26251983642578,60.44116973876953,51.28355026245117,30.67409896850586,145.98289489746094,23.469144821166992,90.85884094238281,189.94357299804688,56.74624252319336,23.334667205810547,116.08317565917969,64.72899627685547,24.7502384185791,214.11590576171875,180.0323944091797,165.7721405029297,74.24356079101562,36.75531768798828,117.85521697998047,114.06282043457031,45.672855377197266,21.081830978393555,75.87080383300781,35.378807067871094,70.27879333496094,159.5560302734375
2018-01-22,95.12193298339844,174.1579132080078,28.998291015625,84.25601959228516,99.40403747558594,41.45195007324219,5.777520656585693,57.36029052734375,49.825801849365234,75.5754623413086,61.20405197143555,51.909488677978516,30.926321029663086,146.0575408935547,23.545616149902344,91.92011260986328,189.96202087402344,57.7714958190918,23.437332153320312,117.62528228759766,66.3655014038086,24.818767547607422,214.30059814453125,184.08407592773438,168.34930419921875,74.91207122802734,36.926788330078125,118.47903442382812,113.6957778930664,45.65049362182617,20.743120193481445,75.8264389038086,35.44910430908203,70.44300079345703,160.9427947998047
2018-01-23,94.95757293701172,173.29779052734375,29.103181838989258,84.52273559570312,100.7173080444336,41.46132278442383,5.906575679779053,58.063018798828125,49.811771392822266,74.7876968383789,61.23871612548828,52.20506286621094,31.058284759521484,146.5548553466797,23.44620132446289,91.82364654541016,189.8603515625,58.367488861083984,23.519332885742188,117.92803955078125,68.12699890136719,24.814476013183594,215.75242614746094,188.03651428222656,168.71160888671875,72.59679412841797,36.9813346862793,113.43244171142578,113.59788513183594,45.985897064208984,20.805631637573242,74.92118072509766,35.44270706176758,71.48567962646484,159.9002685546875
