Date,AAPL,MSFT,AMZN,NVDA,GOOGL,GOOG,META,TSLA,LLY,AVGO,JPM,V,XOM,UNH,MA,PG,JNJ,HD,COST,MRK,ABBV,CVX,CRM,BAC,WMT,AMD,PEP,NFLX,KO,LIN,ADBE,DIS,TMO,MCD,CSCO,ACN,ABT,DHR,INTU,WFC,QCOM,TXN,GE,VZ,AMGN,INTC,IBM,PM,CAT
2018-01-02,40.341880798339844,79.05037689208984,59.45050048828125,4.928532123565674,53.25809860229492,52.85358810424805,180.16151428222656,21.368667602539062,75.15193176269531,21.130895614624023,86.34088897705078,108.33485412597656,58.970882415771484,194.59161376953125,145.0581512451172,73.34203338623047,111.35299682617188,154.8211669921875,168.72840881347656,41.90156555175781,69.34370422363281,90.32743072509766,103.15662384033203,24.776777267456055,28.914419174194336,10.979999542236328,92.42117309570312,20.10700035095215,35.492733001708984,137.73342895507812,177.6999969482422,106.22452545166016,188.94190979003906,143.57911682128906,30.43355369567871,136.7078399658203,50.82293701171875,78.95356750488281,149.8643798828125,48.8924446105957,52.95183181762695,84.35414123535156,81.17211151123047,34.22002410888672,138.72982788085938,39.33039093017578,104.0024185180664,68.7715072631836,131.8516387939453
2018-01-03,40.334861755371094,79.41825866699219,60.209999084472656,5.252900123596191,54.16673278808594,53.72108840942383,183.3889617919922,21.149999618530273,75.56017303466797,21.361982345581055,86.42884826660156,109.41338348388672,60.12907028198242,196.6329345703125,146.8820343017578,73.25305938720703,112.4167251586914,155.62799072265625,170.75320434570312,41.841941833496094,70.42884826660156,90.98587036132812,104.02604675292969,24.69390869140625,29.16663932800293,11.550000190734863,92.1784896850586,20.5049991607666,35.414798736572266,138.8886260986328,181.0399932861328,106.68058776855469,192.40792846679688,142.9740753173828,30.67633819580078,137.3387451171875,50.935333251953125,80.00411224365234,150.27984619140625,49.268611907958984,53.552818298339844,86.63937377929688,81.93959045410156,33.516822814941406,141.34764099121094,37.995582580566406,106.86124420166016,68.68587493896484,132.05311584472656
2018-01-04,40.52220916748047,80.1172866821289,60.47949981689453,5.280589580535889,54.377140045166016,53.91562271118164,183.0513153076172,20.974666595458984,75.89741516113281,21.36910057067871,87.66702270507812,109.82020568847656,60.212303161621094,197.48638916015625,148.78225708007812,73.7708511352539,112.40873718261719,156.86309814453125,169.42721557617188,42.520179748535156,70.02720642089844,90.70266723632812,105.39936828613281,25.017086029052734,29.193031311035156,12.119999885559082,92.63255310058594,20.562999725341797,35.913597106933594,141.0667266845703,183.22000122070312,106.63309478759766,194.81642150878906,143.97703552246094,30.763126373291016,138.96493530273438,50.848876953125,80.38848114013672,152.97080993652344,49.884857177734375,53.62591552734375,86.52750396728516,83.65515899658203,33.62550354003906,140.7519989013672,37.298805236816406,109.02555847167969,68.1654281616211,133.86671447753906
2018-01-05,40.983585357666016,81.11058044433594,61.457000732421875,5.325338840484619,55.09819412231445,54.70122528076172,185.55384826660156,21.10533332824707,76.82927703857422,21.495731353759766,87.1042251586914,112.45026397705078,60.16376495361328,201.25221252441406,151.86651611328125,73.81941223144531,113.33646392822266,158.5016632080078,168.21771240234375,42.47544860839844,71.24622344970703,90.55399322509766,106.80233001708984,25.13309097290039,29.36606788635254,11.880000114440918,92.89871215820312,20.999000549316406,35.90579605102539,142.3013153076172,185.33999633789062,106.05350494384766,198.15504455566406,144.2671661376953,31.189180374145508,140.1112823486328,50.995845794677734,80.89239501953125,154.95361328125,50.221004486083984,53.983245849609375,87.19071197509766,83.70030212402344,33.54879379272461,141.5906524658203,37.559051513671875,109.55821228027344,68.71223449707031,135.98248291015625
2018-01-08,40.83134841918945,81.19335174560547,62.34349822998047,5.488508224487305,55.292724609375,54.93497848510742,186.97390747070312,22.42733383178711,76.43877410888672,21.54717254638672,87.23286437988281,112.9043960571289,60.43423080444336,197.75914001464844,152.32559204101562,74.20775604248047,113.48043060302734,158.12286376953125,168.87168884277344,42.22951126098633,70.10472869873047,91.00003051757812,107.5531997680664,24.959075927734375,29.800119400024414,12.279999732971191,92.36639404296875,21.204999923706055,35.85124969482422,142.24838256835938,185.0399932861328,104.5333023071289,198.47816467285156,144.1676483154297,31.51267433166504,141.23095703125,50.848876953125,81.35360717773438,155.04808044433594,49.65276336669922,53.82080841064453,87.60620880126953,82.52649688720703,33.491268157958984,141.55149841308594,37.559051513671875,110.21897888183594,68.60680389404297,139.399658203125
2018-01-09,40.826656341552734,81.13815307617188,62.6349983215332,5.487025737762451,55.222251892089844,54.90122985839844,186.56675720214844,22.246000289916992,76.37665557861328,21.248815536499023,87.6750717163086,112.68680572509766,60.177635192871094,198.74459838867188,152.5456085205078,73.66567993164062,115.2799072265625,158.99569702148438,166.90956115722656,42.3338508605957,70.6332015991211,90.51151275634766,107.83971405029297,25.083375930786133,29.442317962646484,11.819999694824219,92.43685150146484,20.930999755859375,36.030513763427734,143.6328582763672,186.6999969482422,104.45729064941406,201.78749084472656,143.84442138671875,31.3154296875,141.70196533203125,50.935333251953125,84.22339630126953,156.02291870117188,49.82883071899414,53.00868225097656,88.20549011230469,83.79058837890625,33.368412017822266,143.73036193847656,36.61880874633789,110.46171569824219,69.10092163085938,139.7355194091797
2018-01-10,40.81730270385742,80.77024841308594,62.71649932861328,5.530043125152588,55.09074783325195,54.7200927734375,186.5369873046875,22.31999969482422,76.41213989257812,20.800098419189453,88.63984680175781,112.56379699707031,59.6990852355957,197.26638793945312,152.88986206054688,73.19641876220703,115.1439437866211,157.92530822753906,166.1300506591797,42.706504821777344,70.24564361572266,91.09208679199219,107.49392700195312,25.315404891967773,29.231155395507812,11.960000038146973,91.96715545654297,21.25200080871582,35.90579605102539,143.40359497070312,187.11000061035156,104.01073455810547,201.9734344482422,143.8195037841797,31.48900604248047,141.204345703125,50.857521057128906,83.90738677978516,154.75465393066406,50.51712417602539,53.000553131103516,87.65415954589844,85.46098327636719,33.420135498046875,143.3227996826172,35.67856979370117,110.69767761230469,69.58842468261719,139.2653350830078
2018-01-11,41.04915237426758,81.00941467285156,63.83399963378906,5.5399322509765625,55.18553161621094,54.86450958251953,186.4674835205078,22.530000686645508,76.6695327758789,20.853118896484375,89.11420440673828,113.37739562988281,60.288597106933594,198.31341552734375,153.90367126464844,72.9375228881836,115.79975891113281,160.29660034179688,169.6781005859375,42.93009948730469,70.45144653320312,93.8603744506836,107.79032135009766,25.406553268432617,29.33381462097168,12.140000343322754,91.4974365234375,21.724000930786133,35.882415771484375,144.45301818847656,188.9199981689453,105.45491790771484,204.29385375976562,143.72007751464844,31.638916015625,141.39096069335938,51.20496368408203,84.20632934570312,154.27197265625,50.429080963134766,53.138633728027344,88.4292221069336,85.86729431152344,33.691688537597656,142.6173858642578,36.44252395629883,110.7111587524414,69.0811538696289,142.06117248535156
2018-01-12,41.47303771972656,82.40737915039062,65.26000213623047,5.51273775100708,56.10856246948242,55.69527816772461,178.12571716308594,22.4146671295166,77.19314575195312,20.915637969970703,90.58548736572266,113.61392974853516,60.697776794433594,201.17300415039062,155.25218200683594,72.5006103515625,116.5755386352539,161.72927856445312,171.88218688964844,43.72012710571289,71.21082305908203,94.58961486816406,108.91663360595703,25.845739364624023,29.583091735839844,12.020000457763672,91.88885498046875,22.12299919128418,35.9681510925293,144.7527618408203,195.0500030517578,106.86112213134766,205.77227783203125,143.86924743652344,32.24644088745117,142.2795867919922,51.10942077636719,84.88959503173828,155.7010955810547,50.060935974121094,53.09803009033203,90.0672378540039,84.6935043334961,33.530052185058594,145.0314483642578,36.2998046875,109.9964599609375,68.8439712524414,142.9848175048828
2018-01-15,41.47303771972656,82.40737915039062,65.26000213623047,5.51273775100708,56.10856246948242,55.69527816772461,178.12571716308594,22.4146671295166,77.19314575195312,20.915637969970703,90.58548736572266,113.61392974853516,60.697776794433594,201.17300415039062,155.25218200683594,72.5006103515625,116.5755386352539,161.72927856445312,171.88218688964844,43.72012710571289,71.21082305908203,94.58961486816406,108.91663360595703,25.845739364624023,29.583091735839844,12.020000457763672,91.88885498046875,22.12299919128418,35.9681510925293,144.7527618408203,195.0500030517578,106.86112213134766,205.77227783203125,143.86924743652344,32.24644088745117,142.2795867919922,51.10942077636719,84.88959503173828,155.7010955810547,50.060935974121094,53.09803009033203,90.0672378540039,84.6935043334961,33.530052185058594,145.0314483642578,36.2998046875,109.9964599609375,68.8439712524414,142.9848175048828
2018-01-16,41.26224899291992,81.25772857666016,65.24299621582031,5.4417829513549805,56.11104202270508,55.67046356201172,177.1525421142578,22.67066764831543,75.69330596923828,20.833330154418945,90.26390838623047,113.89777374267578,60.31631851196289,204.92123413085938,155.2139434814453,72.99415588378906,117.45532989501953,161.6387481689453,171.6044158935547,46.26165771484375,72.73664855957031,93.46389770507812,107.58283996582031,25.887168884277344,29.53030014038086,11.90999984741211,92.26461029052734,22.152999877929688,36.264312744140625,142.945068359375,192.4600067138672,105.16989135742188,203.657470703125,143.96043395996094,31.986064910888672,140.36898803710938,50.761959075927734,84.95793151855469,153.59999084472656,50.020912170410156,55.42887496948242,90.22704315185547,82.21046447753906,33.40073776245117,145.42332458496094,36.215843200683594,110.47518157958984,69.0877456665039,142.15357971191406
2018-01-17,41.94375228881836,82.90400695800781,64.75,5.555755138397217,56.527889251708984,56.17766189575195,176.36802673339844,23.143999099731445,76.509765625,21.03592872619629,90.84276580810547,115.40200805664062,61.030662536621094,209.78688049316406,157.15548706054688,73.78702545166016,117.55130004882812,164.52883911132812,172.28538513183594,46.23185348510742,74.06380462646484,93.7116928100586,108.71904754638672,25.837453842163086,30.119792938232422,12.180000305175781,93.2979507446289,21.75,36.490333557128906,144.14434814453125,196.49000549316406,106.38605499267578,207.05484008789062,145.03799438476562,32.50681686401367,142.3684539794922,51.239707946777344,85.06041717529297,155.4928741455078,51.125389099121094,55.242069244384766,95.21302032470703,78.32793426513672,33.43953323364258,147.3592529296875,37.26523208618164,113.71157836914062,69.69383239746094,141.47354125976562
2018-01-18,41.981231689453125,82.86722564697266,64.66600036621094,5.548833847045898,56.37256622314453,56.0689697265625,178.552734375,22.971332550048828,76.16365051269531,21.35169219970703,91.05984497070312,116.47109985351562,60.635337829589844,213.94873046875,158.2648468017578,73.51800537109375,117.50330352783203,163.30197143554688,171.58651733398438,45.56106185913086,73.6734619140625,93.1665267944336,110.42826843261719,26.08605194091797,30.589035034179688,12.470000267028809,93.19621276855469,22.033000946044922,36.5370979309082,142.41592407226562,196.1999969482422,104.91334533691406,207.96542358398438,144.69815063476562,32.58571243286133,143.0171356201172,51.3092041015625,85.18855285644531,155.5969696044922,51.1814079284668,55.26643753051758,93.01564025878906,75.70948028564453,33.329620361328125,147.0301055908203,37.340782165527344,114.02847290039062,69.21949768066406,141.75057983398438
